"","Region","ZoneSubzone","CFRG_SS","SiteSeries","Standard","Suitability","PreferredAcceptable","Species","FN1","FN2","FN3","FN4","FN5","FN6","Flag"
"1839","LMH26-Pr Rupert","CWHvm4","11","Ws55",85057,1,"P","Yc",1,NA,NA,NA,NA,NA,0
"1840","LMH26-Pr Rupert","CWHvm4","11","Ws56",85057,1,"P","Yc",1,NA,NA,NA,NA,NA,0
"1841","LMH26-Pr Rupert","CWHvm2","11","Ws55",85057,3,"X","Ba",NA,NA,NA,NA,NA,NA,0
"1842","LMH26-Pr Rupert","CWHvm4","11","Ws55",85057,3,"X","Ba",NA,NA,NA,NA,NA,NA,0
"1843","LMH26-Pr Rupert","CWHvm4","11","Ws56",85057,3,"X","Ba",NA,NA,NA,NA,NA,NA,0
"1844","LMH26-Pr Rupert","CWHvm2","11","Ws55",85057,3,"A","Hm",1,30,NA,NA,NA,NA,0
"1845","LMH26-Pr Rupert","CWHvm4","11","Ws55",85057,3,"A","Hm",1,30,NA,NA,NA,NA,0
"1846","LMH26-Pr Rupert","CWHvm4","11","Ws56",85057,3,"A","Hm",1,30,NA,NA,NA,NA,0
"1847","LMH26-Pr Rupert","CWHvm2","11","Ws55",85057,3,"A","Hw",1,30,NA,NA,NA,NA,0
"1848","LMH26-Pr Rupert","CWHvm4","11","Ws55",85057,3,"A","Hw",1,30,NA,NA,NA,NA,0
"1849","LMH26-Pr Rupert","CWHvm4","11","Ws56",85057,3,"A","Hw",1,30,NA,NA,NA,NA,0
"1850","LMH26-Pr Rupert","CWHvm2","11","Ws55",85057,3,"A","Ss",1,30,NA,NA,NA,NA,0
"1851","LMH26-Pr Rupert","CWHvm4","11","Ws55",85057,3,"A","Ss",1,30,NA,NA,NA,NA,0
"1852","LMH26-Pr Rupert","CWHvm4","11","Ws56",85057,3,"A","Ss",1,30,NA,NA,NA,NA,0
"1853","LMH26-Pr Rupert","CWHvm2","31","31",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"1854","LMH26-Pr Rupert","CWHvm2","32","32",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"1855","LMH26-Pr Rupert","CWHvm2","51","51",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"1856","LMH26-Pr Rupert","CWHwm","01","01",85058,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1857","LMH26-Pr Rupert","CWHwm","01","01",85058,1,"P","Hw",30,NA,NA,NA,NA,NA,0
"1858","LMH26-Pr Rupert","CWHwm","01","01",85058,1,"P","Ss",30,NA,NA,NA,NA,NA,0
"1859","LMH26-Pr Rupert","CWHwm","01","01",85058,2,"P","Ba",16,50,NA,NA,NA,NA,0
"1860","LMH26-Pr Rupert","CWHwm","01","01",85058,2,"A","Cw",16,NA,NA,NA,NA,NA,0
"1861","LMH26-Pr Rupert","CWHwm","01","01",85058,2,"A","Hm",12,13,30,NA,NA,NA,0
"1862","LMH26-Pr Rupert","CWHwm","01","01",85058,3,"X","Yc",12,13,NA,NA,NA,NA,0
"1863","LMH26-Pr Rupert","CWHwm","02","02",85059,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1864","LMH26-Pr Rupert","CWHwm","02","02",85059,1,"P","Hw",30,NA,NA,NA,NA,NA,0
"1865","LMH26-Pr Rupert","CWHwm","02","02",85059,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"1866","LMH26-Pr Rupert","CWHwm","02","02",85059,2,"P","Cw",16,50,NA,NA,NA,NA,0
"1867","LMH26-Pr Rupert","CWHwm","02","02",85059,2,"A","Hm",12,13,30,NA,NA,NA,0
"1868","LMH26-Pr Rupert","CWHwm","02","02",85059,3,"X","Ss",30,NA,NA,NA,NA,NA,0
"1869","LMH26-Pr Rupert","CWHwm","03","03",85060,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1870","LMH26-Pr Rupert","CWHwm","03","03",85060,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1871","LMH26-Pr Rupert","CWHwm","03","03",85060,1,"P","Ss",30,NA,NA,NA,NA,NA,0
"1872","LMH26-Pr Rupert","CWHwm","03","03",85060,2,"P","Ba",16,NA,NA,NA,NA,NA,0
"1873","LMH26-Pr Rupert","CWHwm","03","03",85060,2,"A","Cw",16,NA,NA,NA,NA,NA,0
"1874","LMH26-Pr Rupert","CWHwm","03","03",85060,2,"P","Hw",30,NA,NA,NA,NA,NA,0
"1875","LMH26-Pr Rupert","CWHwm","03","03",85060,3,"A","Yc",12,13,NA,NA,NA,NA,0
"1876","LMH26-Pr Rupert","CWHwm","04","04",85061,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1877","LMH26-Pr Rupert","CWHwm","04","04",85061,0,"X","Dr",900,NA,NA,NA,NA,NA,0
"1878","LMH26-Pr Rupert","CWHwm","04","04",85061,1,"P","Ss",30,NA,NA,NA,NA,NA,0
"1879","LMH26-Pr Rupert","CWHwm","04","04",85061,2,"A","Ba",16,NA,NA,NA,NA,NA,0
"1880","LMH26-Pr Rupert","CWHwm","04","04",85061,2,"A","Cw",16,NA,NA,NA,NA,NA,0
"1881","LMH26-Pr Rupert","CWHwm","04","04",85061,2,"P","Hw",30,NA,NA,NA,NA,NA,0
"1882","LMH26-Pr Rupert","CWHwm","04","04",85061,3,"A","Yc",12,13,NA,NA,NA,NA,0
"1883","LMH26-Pr Rupert","CWHwm","05","05",85062,0,"X","Act",900,NA,NA,NA,NA,NA,0
"1884","LMH26-Pr Rupert","CWHwm","05","05",85062,0,"X","Dr",900,NA,NA,NA,NA,NA,0
"1885","LMH26-Pr Rupert","CWHwm","05","05",85062,1,"P","Ss",30,NA,NA,NA,NA,NA,0
"1886","LMH26-Pr Rupert","CWHwm","05","05",85062,2,"P","Ba",16,50,NA,NA,NA,NA,0
"1887","LMH26-Pr Rupert","CWHwm","05","05",85062,2,"A","Cw",16,NA,NA,NA,NA,NA,0
"1888","LMH26-Pr Rupert","CWHwm","05","05",85062,2,"P","Hw",30,NA,NA,NA,NA,NA,0
"1889","LMH26-Pr Rupert","CWHwm","06","06",85063,0,"X","Act",900,NA,NA,NA,NA,NA,0
"1890","LMH26-Pr Rupert","CWHwm","06","06",85063,0,"X","Dr",900,NA,NA,NA,NA,NA,0
"1891","LMH26-Pr Rupert","CWHwm","06","06",85063,2,"P","Ba",1,16,50,NA,NA,NA,0
"1892","LMH26-Pr Rupert","CWHwm","06","06",85063,2,"A","Cw",1,16,NA,NA,NA,NA,0
"1893","LMH26-Pr Rupert","CWHwm","06","06",85063,2,"P","Ss",1,30,NA,NA,NA,NA,0
"1894","LMH26-Pr Rupert","CWHwm","08*","08",85064,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1895","LMH26-Pr Rupert","CWHwm","08*","08",85064,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1896","LMH26-Pr Rupert","CWHwm","08*","08",85064,1,"P","Hw",1,30,NA,NA,NA,NA,0
"1897","LMH26-Pr Rupert","CWHwm","08*","08",85064,2,"P","Cw",1,16,NA,NA,NA,NA,0
"1898","LMH26-Pr Rupert","CWHwm","08*","08",85064,2,"A","Hm",12,13,30,NA,NA,NA,0
"1899","LMH26-Pr Rupert","CWHwm","08*","08",85064,2,"P","Pl",1,NA,NA,NA,NA,NA,0
"1900","LMH26-Pr Rupert","CWHwm","08*","08",85064,2,"P","Yc",1,NA,NA,NA,NA,NA,0
"1901","LMH26-Pr Rupert","CWHwm","09","09",85065,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1902","LMH26-Pr Rupert","CWHwm","09","09",85065,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1903","LMH26-Pr Rupert","CWHwm","09","09",85065,1,"P","Ss",1,30,NA,NA,NA,NA,0
"1904","LMH26-Pr Rupert","CWHwm","09","09",85065,2,"P","Cw",NA,NA,NA,NA,NA,NA,0
"1905","LMH26-Pr Rupert","CWHwm","09","09",85065,2,"A","Hw",1,30,NA,NA,NA,NA,0
"1906","LMH26-Pr Rupert","CWHwm","09","09",85065,2,"A","Yc",1,NA,NA,NA,NA,NA,0
"1907","LMH26-Pr Rupert","CWHwm","09","09",85065,3,"A","Hm",30,NA,NA,NA,NA,NA,0
"1908","LMH26-Pr Rupert","CWHwm","10*","10",85066,1,"P","Pl",1,NA,NA,NA,NA,NA,0
"1909","LMH26-Pr Rupert","CWHwm","10*","10",85066,1,"P","Yc",1,NA,NA,NA,NA,NA,0
"1910","LMH26-Pr Rupert","CWHwm","10*","10",85066,2,"A","Cw",1,16,NA,NA,NA,NA,0
"1911","LMH26-Pr Rupert","CWHwm","10*","10",85066,3,"A","Hw",30,NA,NA,NA,NA,NA,0
"1912","LMH26-Pr Rupert","CWHwm","31","31",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"1913","LMH26-Pr Rupert","CWHwm","32","32",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"1914","LMH26-Pr Rupert","CWHwm","51","51",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"1915","LMH26-Pr Rupert","CWHws1","01","01",85067,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1916","LMH26-Pr Rupert","CWHws1","01","01",85067,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"1917","LMH26-Pr Rupert","CWHws1","01","01",85067,2,"P","Cw",NA,NA,NA,NA,NA,NA,0
"1918","LMH26-Pr Rupert","CWHws1","01","01",85067,2,"P","Hw",30,NA,NA,NA,NA,NA,0
"1919","LMH26-Pr Rupert","CWHws1","01","01",85067,2,"A","Pl",NA,NA,NA,NA,NA,NA,0
"1920","LMH26-Pr Rupert","CWHws1","01","01",85067,2,"A","Sxs",30,35,NA,NA,NA,NA,0
"1921","LMH26-Pr Rupert","CWHws1","02*","02",85068,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"1922","LMH26-Pr Rupert","CWHws1","02*","02",85068,2,"P","Hw",30,NA,NA,NA,NA,NA,0
"1923","LMH26-Pr Rupert","CWHws1","02*","02",85068,3,"A","Cw",NA,NA,NA,NA,NA,NA,0
"1924","LMH26-Pr Rupert","CWHws1","03","03",85069,1,"P","Hw",NA,NA,NA,NA,NA,NA,0
"1925","LMH26-Pr Rupert","CWHws1","03","03",85069,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"1926","LMH26-Pr Rupert","CWHws1","03","03",85069,2,"A","Cw",NA,NA,NA,NA,NA,NA,0
"1927","LMH26-Pr Rupert","CWHws1","03","03",85069,3,"X","Ba",NA,NA,NA,NA,NA,NA,0
"1928","LMH26-Pr Rupert","CWHws1","04","04",85070,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1929","LMH26-Pr Rupert","CWHws1","04","04",85070,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1930","LMH26-Pr Rupert","CWHws1","04","04",85070,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"1931","LMH26-Pr Rupert","CWHws1","04","04",85070,1,"P","Cw",NA,NA,NA,NA,NA,NA,0
"1932","LMH26-Pr Rupert","CWHws1","04","04",85070,2,"P","Hw",2,30,NA,NA,NA,NA,0
"1933","LMH26-Pr Rupert","CWHws1","04","04",85070,2,"A","Sxs",30,35,NA,NA,NA,NA,0
"1934","LMH26-Pr Rupert","CWHws1","04","04",85070,3,"X","Pl",NA,NA,NA,NA,NA,NA,0
"1935","LMH26-Pr Rupert","CWHws1","05","05",85071,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1936","LMH26-Pr Rupert","CWHws1","05","05",85071,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"1937","LMH26-Pr Rupert","CWHws1","05","05",85071,1,"P","Cw",NA,NA,NA,NA,NA,NA,0
"1938","LMH26-Pr Rupert","CWHws1","05","05",85071,2,"P","Hw",30,NA,NA,NA,NA,NA,0
"1939","LMH26-Pr Rupert","CWHws1","05","05",85071,2,"A","Sxs",7,30,35,NA,NA,NA,0
"1940","LMH26-Pr Rupert","CWHws1","06","06",85072,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1941","LMH26-Pr Rupert","CWHws1","06","06",85072,0,"X","Dr",900,NA,NA,NA,NA,NA,0
"1942","LMH26-Pr Rupert","CWHws1","06","06",85072,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"1943","LMH26-Pr Rupert","CWHws1","06","06",85072,1,"P","Cw",NA,NA,NA,NA,NA,NA,0
"1944","LMH26-Pr Rupert","CWHws1","06","06",85072,2,"P","Hw",2,30,NA,NA,NA,NA,0
"1945","LMH26-Pr Rupert","CWHws1","06","06",85072,2,"A","Sxs",30,35,NA,NA,NA,NA,0
"1946","LMH26-Pr Rupert","CWHws1","07","07",85073,0,"X","Act",900,NA,NA,NA,NA,NA,0
"1947","LMH26-Pr Rupert","CWHws1","07","07",85073,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"1948","LMH26-Pr Rupert","CWHws1","07","07",85073,1,"P","Cw",NA,NA,NA,NA,NA,NA,0
"1949","LMH26-Pr Rupert","CWHws1","07","07",85073,2,"A","Sxs",30,35,NA,NA,NA,NA,0
"1950","LMH26-Pr Rupert","CWHws1","07","07",85073,3,"P","Hw",30,NA,NA,NA,NA,NA,0
"1951","LMH26-Pr Rupert","CWHws1","08","08",85074,0,"X","Act",900,NA,NA,NA,NA,NA,0
"1952","LMH26-Pr Rupert","CWHws1","08","08",85074,0,"X","Dr",900,NA,NA,NA,NA,NA,0
"1953","LMH26-Pr Rupert","CWHws1","08","08",85074,2,"P","Ba",1,NA,NA,NA,NA,NA,0
"1954","LMH26-Pr Rupert","CWHws1","08","08",85074,2,"P","Cw",1,NA,NA,NA,NA,NA,0
"1955","LMH26-Pr Rupert","CWHws1","08","08",85074,2,"A","Sxs",1,30,35,NA,NA,NA,0
"1956","LMH26-Pr Rupert","CWHws1","08","08",85074,3,"A","Hw",1,30,NA,NA,NA,NA,0
"1957","LMH26-Pr Rupert","CWHws1","09*","09",999,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1958","LMH26-Pr Rupert","CWHws1","09*","09",999,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1959","LMH26-Pr Rupert","CWHws1","10*","10",85075,1,"P","Pl",1,NA,NA,NA,NA,NA,0
"1960","LMH26-Pr Rupert","CWHws1","10*","10",85075,3,"A","Cw",1,NA,NA,NA,NA,NA,0
"1961","LMH26-Pr Rupert","CWHws1","10*","10",85075,3,"A","Hw",30,NA,NA,NA,NA,NA,0
"1962","LMH26-Pr Rupert","CWHws1","11","11",85076,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1963","LMH26-Pr Rupert","CWHws1","11","11",85076,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1964","LMH26-Pr Rupert","CWHws1","11","11",85076,1,"P","Cw",1,NA,NA,NA,NA,NA,0
"1965","LMH26-Pr Rupert","CWHws1","11","11",85076,2,"P","Sxs",1,30,NA,NA,NA,NA,0
"1966","LMH26-Pr Rupert","CWHws1","11","11",85076,3,"A","Ba",1,NA,NA,NA,NA,NA,0
"1967","LMH26-Pr Rupert","CWHws1","11","11",85076,3,"A","Hw",1,30,NA,NA,NA,NA,0
"1968","LMH26-Pr Rupert","CWHws1","31","31",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"1969","LMH26-Pr Rupert","CWHws1","32","32",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"1970","LMH26-Pr Rupert","CWHws2","01","101",85077,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1971","LMH26-Pr Rupert","CWHws2","01","101",85077,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"1972","LMH26-Pr Rupert","CWHws2","01","101",85077,2,"A","Bl",12,NA,NA,NA,NA,NA,0
"1973","LMH26-Pr Rupert","CWHws2","01","101",85077,2,"P","Cw",NA,NA,NA,NA,NA,NA,0
"1974","LMH26-Pr Rupert","CWHws2","01","101",85077,2,"P","Hw",30,NA,NA,NA,NA,NA,0
"1975","LMH26-Pr Rupert","CWHws2","01","101",85077,2,"A","Pl",NA,NA,NA,NA,NA,NA,0
"1976","LMH26-Pr Rupert","CWHws2","01","101",85077,2,"P","Sxs",30,NA,NA,NA,NA,NA,0
"1977","LMH26-Pr Rupert","CWHws2","01","101",85077,3,"X","Hm",13,30,NA,NA,NA,NA,0
"1978","LMH26-Pr Rupert","CWHws2","02*","102",85078,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"1979","LMH26-Pr Rupert","CWHws2","02*","102",85078,3,"A","Cw",NA,NA,NA,NA,NA,NA,0
"1980","LMH26-Pr Rupert","CWHws2","02*","102",85078,3,"A","Hm",13,30,NA,NA,NA,NA,0
"1981","LMH26-Pr Rupert","CWHws2","02*","102",85078,3,"P","Hw",30,NA,NA,NA,NA,NA,0
"1982","LMH26-Pr Rupert","CWHws2","03","103",85079,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1983","LMH26-Pr Rupert","CWHws2","03","103",85079,1,"P","Hw",NA,NA,NA,NA,NA,NA,0
"1984","LMH26-Pr Rupert","CWHws2","03","103",85079,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"1985","LMH26-Pr Rupert","CWHws2","03","103",85079,2,"A","Cw",NA,NA,NA,NA,NA,NA,0
"1986","LMH26-Pr Rupert","CWHws2","03","103",85079,3,"X","Ba",NA,NA,NA,NA,NA,NA,0
"1987","LMH26-Pr Rupert","CWHws2","04","110",85080,0,"X","Act",901,NA,NA,NA,NA,NA,0
"1988","LMH26-Pr Rupert","CWHws2","04","110",85080,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1989","LMH26-Pr Rupert","CWHws2","04","110",85080,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"1990","LMH26-Pr Rupert","CWHws2","04","110",85080,2,"A","Bl",12,NA,NA,NA,NA,NA,0
"1991","LMH26-Pr Rupert","CWHws2","04","110",85080,2,"P","Cw",14,NA,NA,NA,NA,NA,0
"1992","LMH26-Pr Rupert","CWHws2","04","110",85080,2,"P","Hw",2,30,NA,NA,NA,NA,0
"1993","LMH26-Pr Rupert","CWHws2","04","110",85080,2,"P","Sxs",30,NA,NA,NA,NA,NA,0
"1994","LMH26-Pr Rupert","CWHws2","04","110",85080,3,"A","Hm",13,30,NA,NA,NA,NA,0
"1995","LMH26-Pr Rupert","CWHws2","05","111",85081,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"1996","LMH26-Pr Rupert","CWHws2","05","111",85081,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"1997","LMH26-Pr Rupert","CWHws2","05","111",85081,2,"A","Bl",12,NA,NA,NA,NA,NA,0
"1998","LMH26-Pr Rupert","CWHws2","05","111",85081,2,"P","Cw",14,NA,NA,NA,NA,NA,0
"1999","LMH26-Pr Rupert","CWHws2","05","111",85081,2,"P","Hw",30,NA,NA,NA,NA,NA,0
"2000","LMH26-Pr Rupert","CWHws2","05","111",85081,2,"P","Sxs",7,30,NA,NA,NA,NA,0
"2001","LMH26-Pr Rupert","CWHws2","06","112",85082,0,"X","Act",901,NA,NA,NA,NA,NA,0
"2002","LMH26-Pr Rupert","CWHws2","06","112",85082,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"2003","LMH26-Pr Rupert","CWHws2","06","112",85082,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"2004","LMH26-Pr Rupert","CWHws2","06","112",85082,2,"A","Bl",12,NA,NA,NA,NA,NA,0
"2005","LMH26-Pr Rupert","CWHws2","06","112",85082,2,"P","Cw",14,NA,NA,NA,NA,NA,0
"2006","LMH26-Pr Rupert","CWHws2","06","112",85082,2,"P","Hw",2,30,NA,NA,NA,NA,0
"2007","LMH26-Pr Rupert","CWHws2","06","112",85082,2,"P","Sxs",30,NA,NA,NA,NA,NA,0
"2008","LMH26-Pr Rupert","CWHws2","07","113",85083,0,"X","Act",900,NA,NA,NA,NA,NA,0
"2009","LMH26-Pr Rupert","CWHws2","07","113",85083,0,"X","Dr",900,NA,NA,NA,NA,NA,0
"2010","LMH26-Pr Rupert","CWHws2","07","113",85083,1,"P","Ba",NA,NA,NA,NA,NA,NA,0
"2011","LMH26-Pr Rupert","CWHws2","07","113",85083,2,"A","Bl",12,NA,NA,NA,NA,NA,0
"2012","LMH26-Pr Rupert","CWHws2","07","113",85083,2,"P","Cw",NA,NA,NA,NA,NA,NA,0
"2013","LMH26-Pr Rupert","CWHws2","07","113",85083,2,"P","Sxs",30,NA,NA,NA,NA,NA,0
"2014","LMH26-Pr Rupert","CWHws2","07","113",85083,3,"P","Hw",30,NA,NA,NA,NA,NA,0
"2015","LMH26-Pr Rupert","CWHws2","08","Fm50",85084,0,"X","Act",900,NA,NA,NA,NA,NA,0
"2016","LMH26-Pr Rupert","CWHws2","08","Fm50.2",85084,0,"X","Act",900,NA,NA,NA,NA,NA,0
"2017","LMH26-Pr Rupert","CWHws2","08","Fm50",85084,0,"X","Dr",900,NA,NA,NA,NA,NA,0
"2018","LMH26-Pr Rupert","CWHws2","08","Fm50.2",85084,0,"X","Dr",900,NA,NA,NA,NA,NA,0
"2019","LMH26-Pr Rupert","CWHws2","08","Fm50",85084,2,"P","Ba",1,NA,NA,NA,NA,NA,0
"2020","LMH26-Pr Rupert","CWHws2","08","Fm50.2",85084,2,"P","Ba",1,NA,NA,NA,NA,NA,0
"2021","LMH26-Pr Rupert","CWHws2","08","Fm50",85084,2,"A","Bl",12,NA,NA,NA,NA,NA,0
"2022","LMH26-Pr Rupert","CWHws2","08","Fm50.2",85084,2,"A","Bl",12,NA,NA,NA,NA,NA,0
"2023","LMH26-Pr Rupert","CWHws2","08","Fm50",85084,2,"P","Cw",1,NA,NA,NA,NA,NA,0
"2024","LMH26-Pr Rupert","CWHws2","08","Fm50.2",85084,2,"P","Cw",1,NA,NA,NA,NA,NA,0
"2025","LMH26-Pr Rupert","CWHws2","08","Fm50",85084,2,"P","Sxs",1,30,NA,NA,NA,NA,0
"2026","LMH26-Pr Rupert","CWHws2","08","Fm50.2",85084,2,"P","Sxs",1,30,NA,NA,NA,NA,0
"2027","LMH26-Pr Rupert","CWHws2","08","Fm50",85084,3,"P","Hw",1,30,NA,NA,NA,NA,0
"2028","LMH26-Pr Rupert","CWHws2","08","Fm50.2",85084,3,"P","Hw",1,30,NA,NA,NA,NA,0
"2029","LMH26-Pr Rupert","CWHws2","09","Fl51",999,0,"X","Act",901,NA,NA,NA,NA,NA,0
"2030","LMH26-Pr Rupert","CWHws2","09","Fl51",999,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"2031","LMH26-Pr Rupert","CWHws2","10*","Wb51",85085,1,"P","Pl",1,NA,NA,NA,NA,NA,0
"2032","LMH26-Pr Rupert","CWHws2","10*","Wb51",85085,3,"A","Cw",1,NA,NA,NA,NA,NA,0
"2033","LMH26-Pr Rupert","CWHws2","10*","Wb51",85085,3,"A","Hm",30,NA,NA,NA,NA,NA,0
"2034","LMH26-Pr Rupert","CWHws2","10*","Wb51",85085,3,"A","Hw",30,NA,NA,NA,NA,NA,0
"2035","LMH26-Pr Rupert","CWHws2","11","Ws56",85086,0,"X","Act",901,NA,NA,NA,NA,NA,0
"2036","LMH26-Pr Rupert","CWHws2","11","Ws56.2",85086,0,"X","Act",901,NA,NA,NA,NA,NA,0
"2037","LMH26-Pr Rupert","CWHws2","11","Ws56",85086,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"2038","LMH26-Pr Rupert","CWHws2","11","Ws56.2",85086,0,"X","Dr",901,NA,NA,NA,NA,NA,0
"2039","LMH26-Pr Rupert","CWHws2","11","Ws56",85086,1,"P","Cw",1,NA,NA,NA,NA,NA,0
"2040","LMH26-Pr Rupert","CWHws2","11","Ws56.2",85086,1,"P","Cw",1,NA,NA,NA,NA,NA,0
"2041","LMH26-Pr Rupert","CWHws2","11","Ws56",85086,2,"P","Sxs",1,30,NA,NA,NA,NA,0
"2042","LMH26-Pr Rupert","CWHws2","11","Ws56.2",85086,2,"P","Sxs",1,30,NA,NA,NA,NA,0
"2043","LMH26-Pr Rupert","CWHws2","11","Ws56",85086,3,"A","Ba",1,NA,NA,NA,NA,NA,0
"2044","LMH26-Pr Rupert","CWHws2","11","Ws56.2",85086,3,"A","Ba",1,NA,NA,NA,NA,NA,0
"2045","LMH26-Pr Rupert","CWHws2","11","Ws56",85086,3,"A","Hw",1,30,NA,NA,NA,NA,0
"2046","LMH26-Pr Rupert","CWHws2","11","Ws56.2",85086,3,"A","Hw",1,30,NA,NA,NA,NA,0
"2047","LMH26-Pr Rupert","CWHws2","31","31",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"2048","LMH26-Pr Rupert","CWHws2","32","32",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"2049","LMH26-Pr Rupert","CWHws2","51","51",999,0,"X","X",NA,NA,NA,NA,NA,NA,0
"2050","LMH26-Pr Rupert","ESSFmc","01","01",85087,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"2051","LMH26-Pr Rupert","ESSFmc","01","01",85087,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"2052","LMH26-Pr Rupert","ESSFmc","01","01",85087,2,"A","Pl",34,NA,NA,NA,NA,NA,0
"2053","LMH26-Pr Rupert","ESSFmc","02*","02",85088,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"2054","LMH26-Pr Rupert","ESSFmc","02*","02",85088,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"2055","LMH26-Pr Rupert","ESSFmc","02*","02",85088,2,"A","Se",NA,NA,NA,NA,NA,NA,0
"2056","LMH26-Pr Rupert","ESSFmc","03*","03",85089,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"2057","LMH26-Pr Rupert","ESSFmc","03*","03",85089,2,"A","Bl",NA,NA,NA,NA,NA,NA,0
"2058","LMH26-Pr Rupert","ESSFmc","03*","03",85089,2,"A","Se",NA,NA,NA,NA,NA,NA,0
"2059","LMH26-Pr Rupert","ESSFmc","04","04",85090,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"2060","LMH26-Pr Rupert","ESSFmc","04","04",85090,1,"P","Pl",NA,NA,NA,NA,NA,NA,0
"2061","LMH26-Pr Rupert","ESSFmc","04","04",85090,2,"P","Se",NA,NA,NA,NA,NA,NA,0
"2062","LMH26-Pr Rupert","ESSFmc","05","05",85091,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"2063","LMH26-Pr Rupert","ESSFmc","05","05",85091,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"2064","LMH26-Pr Rupert","ESSFmc","05","05",85091,2,"A","Pl",34,NA,NA,NA,NA,NA,0
"2065","LMH26-Pr Rupert","ESSFmc","06","06",85092,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"2066","LMH26-Pr Rupert","ESSFmc","06","06",85092,1,"P","Se",NA,NA,NA,NA,NA,NA,0
"2067","LMH26-Pr Rupert","ESSFmc","06","06",85092,2,"A","Pl",34,NA,NA,NA,NA,NA,0
"2068","LMH26-Pr Rupert","ESSFmc","07","07",85093,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"2069","LMH26-Pr Rupert","ESSFmc","07","07",85093,1,"P","Se",32,NA,NA,NA,NA,NA,0
"2070","LMH26-Pr Rupert","ESSFmc","07","07",85093,3,"X","Pl",34,NA,NA,NA,NA,NA,0
"2071","LMH26-Pr Rupert","ESSFmc","08*","08",85094,1,"P","Bl",NA,NA,NA,NA,NA,NA,0
"2072","LMH26-Pr Rupert","ESSFmc","08*","08",85094,1,"P","Se",32,NA,NA,NA,NA,NA,0
"2073","LMH26-Pr Rupert","ESSFmc","09","09",85095,1,"P","Bl",1,NA,NA,NA,NA,NA,0
"2074","LMH26-Pr Rupert","ESSFmc","09","09",85095,1,"P","Se",1,32,NA,NA,NA,NA,0
