bgc,ss_nospace,sppsplit,feasible,spp,newfeas,mod,FEASFEB2025,outrange
CWHvm1,CWHvm1/Fm50,Dr,1,Dr,1,AB,1,FALSE
CWHvm1,CWHvm1/Fm50,Ba,1,Ba,2,AB,2,FALSE
CWHvm1,CWHvm1/Fm50,Cw,2,Cw,2,AB,2,FALSE
CWHvm1,CWHvm1/Fm50,Hw,2,Hw,2,AB,2,FALSE
CWHvm1,CWHvm1/Fm50,Mb,3,Mb,2,Abx,2,FALSE
CWHvm1,CWHvm1/Fm50,Ss,2,Ss,2,AB,2,FALSE
CWHvm1,CWHvm1/Fm52,Act,1,Ac,1,AB,1,FALSE
CWHvm1,CWHvm1/Fm52,Mb,,Dr,1,AB,1,FALSE
CWHvm1,CWHvm1/Fm52,Mb,,Mb,1,AB,1,FALSE
CWHvm1,CWHvm1/Fm52,Ba,1,Ba,2,AB,2,FALSE
CWHvm1,CWHvm1/Fm52,Cw,2,Cw,2,AB,2,FALSE
CWHvm1,CWHvm1/Fm52,Hw,,Hw,2,AB,2,FALSE
CWHvm1,CWHvm1/Fm52,Ss,,Ss,2,AB,2,FALSE
CWHvm1,CWHvm1/Wb51,Plc,1,Pl,2,ABx,2,FALSE
CWHvm1,CWHvm1/Wb51,Cw,,Cw,3,AB,3,FALSE
CWHvm1,CWHvm1/Wb51,Hm,3,Hm,3,AB,3,FALSE
CWHvm1,CWHvm1/Wb51,Hw,,Hw,3,AB,3,FALSE
CWHvm1,CWHvm1/Wb51,Yc,3,Yc,3,AB,3,FALSE
CWHvm1,CWHvm1/Wb55,Plc,1,Pl,2,ABx,2,FALSE
CWHvm1,CWHvm1/Wb55,Cw,3,Cw,3,AB,3,FALSE
CWHvm1,CWHvm1/Wb55,Hm,3,Hm,3,AB,3,FALSE
CWHvm1,CWHvm1/Wb55,Hw,,Hw,3,AB,3,FALSE
CWHvm1,CWHvm1/Wb55,Yc,3,Yc,3,AB,3,FALSE
CWHvm1,CWHvm1/Wf,X,,X,,VC,,FALSE
CWHvm1,CWHvm1/Wm,X,,X,,VC,,FALSE
CWHvm1,CWHvm1/Ws54,Cw,1,Cw,1,AB,1,FALSE
CWHvm1,CWHvm1/Ws54,Hw,2,Hw,2,AB,2,FALSE
CWHvm1,CWHvm1/Ws54,Act,3,Ac,3,AB,3,FALSE
CWHvm1,CWHvm1/Ws54,Ba,3,Ba,3,AB,3,FALSE
CWHvm1,CWHvm1/Ws54,Dr,3,Dr,3,AB,3,FALSE
CWHvm1,CWHvm1/Ws54,Mb,3,Mb,3,AB,3,FALSE
CWHvm1,CWHvm1/Ws54,Plc,3,Pl,3,AB,3,FALSE
CWHvm1,CWHvm1/Ws54,Ss,2,Ss,2,AB,4,FALSE
CWHvm1,CWHvm1/Ws54,Hm,3,Hm,3,AB,4,FALSE
CWHvm1,CWHvm1/Ws56,Cw,,Cw,1,ABx,1,FALSE
CWHvm1,CWHvm1/Ws56,Hw,,Hw,2,ABx,2,FALSE
CWHvm1,CWHvm1/Ws56,Ss,,Ss,2,ABx,2,FALSE
CWHvm1,CWHvm1/Ws56,Act,,Ac,3,ABx,3,FALSE
CWHvm1,CWHvm1/Ws56,Ba,,Ba,3,ABx,3,FALSE
CWHvm1,CWHvm1/Ws56,Dr,,Dr,3,ABx,3,FALSE
CWHvm1,CWHvm1/Ws56,Mb,,Mb,3,ABx,3,FALSE
CWHvm1,CWHvm1/Ws56,Plc,,Pl,3,ABx,3,FALSE
CWHvm1,CWHvm1/Ws56,Hm,,Hm,3,ABx,4,FALSE
CWHvm1,CWHvm1/Ws58,Cw,,Cw,2,ABx,2,FALSE
CWHvm1,CWHvm1/Ws58,Hw,,Hw,2,ABx,2,FALSE
CWHvm1,CWHvm1/Ws58,Plc,,Pl,2,ABx,2,FALSE
CWHvm1,CWHvm1/Ws58,Ss,,Ss,3,ABx,3,FALSE
CWHvm1,CWHvm1/Ws58,Hm,,Hm,3,ABx,4,FALSE
CWHvm1,CWHvm1/Ws60,Ss,,Ss,2,ABx,2,FALSE
CWHvm1,CWHvm1/Ws60,Cw,,Cw,3,ABx,3,FALSE
CWHvm1,CWHvm1/Ws60,Dr,,Dr,3,ABx,3,FALSE
CWHvm2,CWHvm2/101,Ba,1,Ba,1,AB,1,FALSE
CWHvm2,CWHvm2/101,Hw,1,Hw,1,AB,1,FALSE
CWHvm2,CWHvm2/101,Cw,2,Cw,2,AB,2,FALSE
CWHvm2,CWHvm2/101,Hm,2,Hm,2,AB,2,FALSE
CWHvm2,CWHvm2/101,Yc,2,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/101,Fdc,3,Fd,3,AB,3,FALSE
CWHvm2,CWHvm2/101,Ss,2,Ss,3,AB,4,FALSE
CWHvm2,CWHvm2/102,Plc,2,Pl,3,AB,2,FALSE
CWHvm2,CWHvm2/102,Cw,3,Cw,3,AB,3,FALSE
CWHvm2,CWHvm2/102,Fdc,3,Fd,3,AB,3,FALSE
CWHvm2,CWHvm2/102,Hm,3,Hm,3,AB,3,FALSE
CWHvm2,CWHvm2/102,Hw,3,Hw,3,ABx,3,FALSE
CWHvm2,CWHvm2/102,Yc,2,Yc,3,AB,4,FALSE
CWHvm2,CWHvm2/103,Hw,1,Hw,1,AB?,1,FALSE
CWHvm2,CWHvm2/103,Cw,2,Cw,2,AB,2,FALSE
CWHvm2,CWHvm2/103,Hm,2,Hm,2,AB,2,FALSE
CWHvm2,CWHvm2/103,Yc,3,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/103,Ba,,Ba,3,AB?,3,FALSE
CWHvm2,CWHvm2/103,Fdc,3,Fd,3,AB,3,FALSE
CWHvm2,CWHvm2/103,Plc,3,Pl,3,AB,3,FALSE
CWHvm2,CWHvm2/103,Pw,5,Pw,5,AB,5,FALSE
CWHvm2,CWHvm2/104,Hm,,Hm,2,ABx,2,FALSE
CWHvm2,CWHvm2/104,Yc,,Yc,2,ABx,2,FALSE
CWHvm2,CWHvm2/104,Ba,,Ba,3,ABx,3,FALSE
CWHvm2,CWHvm2/104,Cw,,Cw,3,ABx,3,FALSE
CWHvm2,CWHvm2/104,Hw,,Hw,3,ABx,3,FALSE
CWHvm2,CWHvm2/104,Plc,,Pl,3,ABx,3,FALSE
CWHvm2,CWHvm2/104,Fdc,,Fd,5,ABx,5,FALSE
CWHvm2,CWHvm2/104,Pw,,Pw,5,ABx,5,FALSE
CWHvm2,CWHvm2/105,Hw,,Hw,1,ABx,1,FALSE
CWHvm2,CWHvm2/105,Ba,,Ba,2,ABx,2,FALSE
CWHvm2,CWHvm2/105,Cw,,Cw,2,ABx,2,FALSE
CWHvm2,CWHvm2/105,Fdc,,Fd,2,ABx,2,FALSE
CWHvm2,CWHvm2/105,Hm,,Hm,2,ABx,2,FALSE
CWHvm2,CWHvm2/105,Yc,,Yc,2,ABx,2,FALSE
CWHvm2,CWHvm2/105,Plc,,Pl,3,ABx,3,FALSE
CWHvm2,CWHvm2/105,Pw,,Pw,5,ABx,5,FALSE
CWHvm2,CWHvm2/110,Ba,1,Ba,1,AB,1,FALSE
CWHvm2,CWHvm2/110,Cw,1,Cw,2,ABx,2,FALSE
CWHvm2,CWHvm2/110,Hw,2,Hw,2,AB,2,FALSE
CWHvm2,CWHvm2/110,Yc,2,Yc,2,ABx,3,FALSE
CWHvm2,CWHvm2/110,Fdc,3,Fd,3,AB,3,FALSE
CWHvm2,CWHvm2/110,Hm,3,Hm,3,AB,3,FALSE
CWHvm2,CWHvm2/110,Pw,3,Pw,3,AB,3,FALSE
CWHvm2,CWHvm2/110,Ss,2,Ss,2,AB,4,FALSE
CWHvm2,CWHvm2/111,Ba,1,Ba,1,AB,1,FALSE
CWHvm2,CWHvm2/111,Hw,1,Hw,1,AB,1,FALSE
CWHvm2,CWHvm2/111,Cw,1,Cw,2,ABx,2,FALSE
CWHvm2,CWHvm2/111,Hm,2,Hm,2,AB,2,FALSE
CWHvm2,CWHvm2/111,Yc,2,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/111,Ss,3,Ss,3,AB,4,FALSE
CWHvm2,CWHvm2/111,Fdc,4,Fd,4,AB,4,FALSE
CWHvm2,CWHvm2/111.1,Ba,1,Ba,1,AB,1,FALSE
CWHvm2,CWHvm2/111.1,Hw,1,Hw,1,AB,1,FALSE
CWHvm2,CWHvm2/111.1,Cw,1,Cw,2,ABx,2,FALSE
CWHvm2,CWHvm2/111.1,Hm,2,Hm,2,AB,2,FALSE
CWHvm2,CWHvm2/111.1,Yc,2,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/111.1,Ss,3,Ss,3,AB,4,FALSE
CWHvm2,CWHvm2/111.1,Fdc,4,Fd,4,AB,4,FALSE
CWHvm2,CWHvm2/111.2,Hw,1,Hw,1,AB,1,FALSE
CWHvm2,CWHvm2/111.2,Ba,1,Ba,2,ABx,2,FALSE
CWHvm2,CWHvm2/111.2,Cw,1,Cw,2,AB,2,FALSE
CWHvm2,CWHvm2/111.2,Hm,2,Hm,2,AB,2,FALSE
CWHvm2,CWHvm2/111.2,Yc,2,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/111.2,Ss,3,Ss,3,AB,4,FALSE
CWHvm2,CWHvm2/111.2,Fdc,4,Fd,5,ABx,4,FALSE
CWHvm2,CWHvm2/112,Ba,1,Ba,1,AB,1,FALSE
CWHvm2,CWHvm2/112,Cw,1,Cw,2,ABx,2,FALSE
CWHvm2,CWHvm2/112,Hw,2,Hw,2,AB,2,FALSE
CWHvm2,CWHvm2/112,Yc,2,Yc,2,ABx,2,FALSE
CWHvm2,CWHvm2/112,Hm,3,Hm,3,AB,3,FALSE
CWHvm2,CWHvm2/112,Ss,2,Ss,2,AB,4,FALSE
CWHvm2,CWHvm2/112,Fdc,4,Fd,4,AB,4,FALSE
CWHvm2,CWHvm2/112.1,Ba,1,Ba,1,AB,1,FALSE
CWHvm2,CWHvm2/112.1,Cw,1,Cw,2,ABx,2,FALSE
CWHvm2,CWHvm2/112.1,Hw,2,Hw,2,AB,2,FALSE
CWHvm2,CWHvm2/112.1,Yc,2,Yc,2,ABx,2,FALSE
CWHvm2,CWHvm2/112.1,Hm,3,Hm,3,AB,3,FALSE
CWHvm2,CWHvm2/112.1,Ss,2,Ss,2,AB,4,FALSE
CWHvm2,CWHvm2/112.1,Fdc,4,Fd,4,AB,4,FALSE
CWHvm2,CWHvm2/112.2,Ba,1,Ba,1,AB,1,FALSE
CWHvm2,CWHvm2/112.2,Cw,2,Cw,2,AB,2,FALSE
CWHvm2,CWHvm2/112.2,Hw,2,Hw,2,AB,2,FALSE
CWHvm2,CWHvm2/112.2,Hm,3,Hm,3,AB,3,FALSE
CWHvm2,CWHvm2/112.2,Yc,2,Yc,3,AB,3,FALSE
CWHvm2,CWHvm2/112.2,Ss,2,Ss,2,AB,4,FALSE
CWHvm2,CWHvm2/113,Ba,1,Ba,2,AB,2,FALSE
CWHvm2,CWHvm2/113,Cw,2,Cw,2,AB,2,FALSE
CWHvm2,CWHvm2/113,Hm,2,Hm,2,AB,2,FALSE
CWHvm2,CWHvm2/113,Hw,2,Hw,2,AB,2,FALSE
CWHvm2,CWHvm2/113,Yc,3,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/113,Plc,2,Pl,3,AB,3,FALSE
CWHvm2,CWHvm2/114,Cw,,Cw,2,AB,2,FALSE
CWHvm2,CWHvm2/114,Hm,,Hm,2,AB,2,FALSE
CWHvm2,CWHvm2/114,Yc,,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/114,Ba,,Ba,3,AB,3,FALSE
CWHvm2,CWHvm2/114,Hw,,Hw,3,AB,3,FALSE
CWHvm2,CWHvm2/114,Plc,,Pl,3,AB,3,FALSE
CWHvm2,CWHvm2/115,Yc,,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/115,Ba,,Ba,3,AB,3,FALSE
CWHvm2,CWHvm2/115,Cw,,Cw,3,AB,3,FALSE
CWHvm2,CWHvm2/115,Hm,,Hm,3,AB,3,FALSE
CWHvm2,CWHvm2/115,Hw,,Hw,3,AB,3,FALSE
CWHvm2,CWHvm2/115,Plc,,Pl,3,AB,3,FALSE
CWHvm2,CWHvm2/Wb51,Ba,,Ba,3,AB,3,FALSE
CWHvm2,CWHvm2/Wb51,Hm,2,Hm,3,ABx,3,FALSE
CWHvm2,CWHvm2/Wb51,Hw,,Hw,3,AB,3,FALSE
CWHvm2,CWHvm2/Wb51,Plc,2,Pl,3,ABx,3,FALSE
CWHvm2,CWHvm2/Wb51,Yc,2,Yc,3,ABx,3,FALSE
CWHvm2,CWHvm2/Wb53,Ba,,Ba,3,AB,3,FALSE
CWHvm2,CWHvm2/Wb53,Hm,,Hm,3,ABx,3,FALSE
CWHvm2,CWHvm2/Wb53,Hw,,Hw,3,AB,3,FALSE
CWHvm2,CWHvm2/Wb53,Plc,,Pl,3,ABx,3,FALSE
CWHvm2,CWHvm2/Wb53,Yc,,Yc,3,ABx,3,FALSE
CWHvm2,CWHvm2/Wf,X,,X,,VC,,FALSE
CWHvm2,CWHvm2/Wm,X,,X,,VC,,FALSE
CWHvm2,CWHvm2/Ws55,Cw,1,Cw,2,ABx,2,FALSE
CWHvm2,CWHvm2/Ws55,Yc,3,Yc,2,AB,2,FALSE
CWHvm2,CWHvm2/Ws55,Ba,,Ba,3,ABx,3,FALSE
CWHvm2,CWHvm2/Ws55,Hm,2,Hm,3,AB,3,FALSE
CWHvm2,CWHvm2/Ws55,Hw,2,Hw,3,AB,3,FALSE
CWHvm2,CWHvm2/Ws55,Ss,3,Ss,3,AB,4,FALSE
CWHvm3,CWHvm3/101,Ba,1,Ba,1,AB,1,FALSE
CWHvm3,CWHvm3/101,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/101,Hw,1,Hw,1,AB,1,FALSE
CWHvm3,CWHvm3/101,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/101,Ss,3,Ss,2,ABx,2,FALSE
CWHvm3,CWHvm3/101,Act,3,Ac,3,AB,3,FALSE
CWHvm3,CWHvm3/101,Plc,3,Pl,3,AB,3,FALSE
CWHvm3,CWHvm3/101,Fdc,2,Fd,4,ABx,4,FALSE
CWHvm3,CWHvm3/101,Mb,3,Mb,5,ABx,4,FALSE
CWHvm3,CWHvm3/102,Cw,3,Cw,3,AB,3,FALSE
CWHvm3,CWHvm3/102,Hw,3,Hw,3,AB,3,FALSE
CWHvm3,CWHvm3/102,Plc,2,Pl,3,AB,3,FALSE
CWHvm3,CWHvm3/102,Yc,3,Yc,3,AB,3,FALSE
CWHvm3,CWHvm3/102,Fdc,2,Fd,4,ABx,4,FALSE
CWHvm3,CWHvm3/103,Hw,1,Hw,1,AB,1,FALSE
CWHvm3,CWHvm3/103,Cw,2,Cw,2,AB,2,FALSE
CWHvm3,CWHvm3/103,Plc,2,Pl,2,AB,3,FALSE
CWHvm3,CWHvm3/103,Act,3,Ac,3,AB,3,FALSE
CWHvm3,CWHvm3/103,Ba,,Ba,3,AB,3,FALSE
CWHvm3,CWHvm3/103,Dr,3,Dr,3,AB,3,FALSE
CWHvm3,CWHvm3/103,Fdc,2,Fd,4,ABx,4,FALSE
CWHvm3,CWHvm3/103,Mb,3,Mb,5,ABx,5,FALSE
CWHvm3,CWHvm3/104,Hw,1,Hw,1,ABx,1,FALSE
CWHvm3,CWHvm3/104,Ba,3,Ba,2,ABx,2,FALSE
CWHvm3,CWHvm3/104,Cw,2,Cw,2,AB,2,FALSE
CWHvm3,CWHvm3/104,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/104,Ss,2,Ss,2,AB,2,FALSE
CWHvm3,CWHvm3/104,Act,3,Ac,3,AB,3,FALSE
CWHvm3,CWHvm3/104,Mb,3,Mb,3,AB,3,FALSE
CWHvm3,CWHvm3/104,Fdc,2,Fd,4,ABx,4,FALSE
CWHvm3,CWHvm3/104,Pw,3,Pw,5,ABx,5,FALSE
CWHvm3,CWHvm3/110,Ba,1,Ba,1,AB,1,FALSE
CWHvm3,CWHvm3/110,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/110,Act,2,Ac,2,AB,2,FALSE
CWHvm3,CWHvm3/110,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/110,Hw,2,Hw,2,AB,2,FALSE
CWHvm3,CWHvm3/110,Ss,2,Ss,2,AB,2,FALSE
CWHvm3,CWHvm3/110,Fdc,2,Fd,4,ABx,4,FALSE
CWHvm3,CWHvm3/110,Mb,2,Mb,2,AB,5,FALSE
CWHvm3,CWHvm3/110,Pw,3,Pw,5,ABx,5,FALSE
CWHvm3,CWHvm3/111,Ba,1,Ba,1,AB,1,FALSE
CWHvm3,CWHvm3/111,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/111,Hw,1,Hw,1,AB,1,FALSE
CWHvm3,CWHvm3/111,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/111,Ss,3,Ss,2,ABx,2,FALSE
CWHvm3,CWHvm3/111,Act,3,Ac,3,AB,3,FALSE
CWHvm3,CWHvm3/111,Mb,3,Mb,3,AB,5,FALSE
CWHvm3,CWHvm3/111,Yc,3,Yc,5,ABx,5,FALSE
CWHvm3,CWHvm3/111.1,Ba,1,Ba,1,AB,1,FALSE
CWHvm3,CWHvm3/111.1,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/111.1,Hw,1,Hw,1,AB,1,FALSE
CWHvm3,CWHvm3/111.1,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/111.1,Ss,3,Ss,2,ABx,2,FALSE
CWHvm3,CWHvm3/111.1,Act,3,Ac,3,AB,3,FALSE
CWHvm3,CWHvm3/111.1,Mb,3,Mb,3,AB,5,FALSE
CWHvm3,CWHvm3/111.1,Yc,3,Yc,5,ABx,5,FALSE
CWHvm3,CWHvm3/111.2,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/111.2,Hw,1,Hw,1,AB,1,FALSE
CWHvm3,CWHvm3/111.2,Ba,1,Ba,2,ABx,2,FALSE
CWHvm3,CWHvm3/111.2,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/111.2,Act,3,Ac,3,AB,3,FALSE
CWHvm3,CWHvm3/111.2,Ss,3,Ss,3,AB,3,FALSE
CWHvm3,CWHvm3/111.2,Yc,3,Yc,3,AB,4,FALSE
CWHvm3,CWHvm3/111.2,Mb,3,Mb,3,AB,5,FALSE
CWHvm3,CWHvm3/112,Ba,1,Ba,1,AB,1,FALSE
CWHvm3,CWHvm3/112,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/112,Ss,2,Ss,1,ABx,1,FALSE
CWHvm3,CWHvm3/112,Act,2,Ac,2,AB,2,FALSE
CWHvm3,CWHvm3/112,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/112,Hw,2,Hw,2,AB,2,FALSE
CWHvm3,CWHvm3/112,Mb,2,Mb,2,AB,5,FALSE
CWHvm3,CWHvm3/112,Fdc,4,Fd,5,ABx,5,FALSE
CWHvm3,CWHvm3/112.1,Ba,1,Ba,1,AB,1,FALSE
CWHvm3,CWHvm3/112.1,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/112.1,Ss,2,Ss,1,ABx,1,FALSE
CWHvm3,CWHvm3/112.1,Act,2,Ac,2,AB,2,FALSE
CWHvm3,CWHvm3/112.1,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/112.1,Hw,2,Hw,2,AB,2,FALSE
CWHvm3,CWHvm3/112.1,Mb,2,Mb,2,AB,5,FALSE
CWHvm3,CWHvm3/112.1,Fdc,4,Fd,5,ABx,5,FALSE
CWHvm3,CWHvm3/112.2,Ba,1,Ba,1,AB,1,FALSE
CWHvm3,CWHvm3/112.2,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/112.2,Ss,2,Ss,1,ABx,1,FALSE
CWHvm3,CWHvm3/112.2,Act,2,Ac,2,AB,2,FALSE
CWHvm3,CWHvm3/112.2,Dr,2,Dr,2,AB,2,FALSE
CWHvm3,CWHvm3/112.2,Hw,2,Hw,2,AB,2,FALSE
CWHvm3,CWHvm3/113,Cw,2,Cw,2,AB,2,FALSE
CWHvm3,CWHvm3/113,Hw,1,Hw,2,ABx,2,FALSE
CWHvm3,CWHvm3/113,Plc,2,Pl,2,AB,2,FALSE
CWHvm3,CWHvm3/113,Yc,2,Yc,2,AB,2,FALSE
CWHvm3,CWHvm3/113,Dr,3,Dr,3,AB,3,FALSE
CWHvm3,CWHvm3/113,Hm,3,Hm,3,AB,3,FALSE
CWHvm3,CWHvm3/114,Act,1,Ac,1,AB,1,FALSE
CWHvm3,CWHvm3/114,Ba,1,Ba,1,AB,1,FALSE
CWHvm3,CWHvm3/114,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/114,Dr,1,Dr,1,AB,1,FALSE
CWHvm3,CWHvm3/114,Ss,1,Ss,1,AB,1,FALSE
CWHvm3,CWHvm3/114,Hw,1,Hw,2,AB,1,FALSE
CWHvm3,CWHvm3/114,Mb,3,Mb,5,ABx,5,FALSE
CWHvm3,CWHvm3/Fl50,Dr,1,Dr,1,AB,1,FALSE
CWHvm3,CWHvm3/Fl50,Act,1,Ac,2,AB,2,FALSE
CWHvm3,CWHvm3/Fl50,Mb,3,Mb,5,ABx,5,FALSE
CWHvm3,CWHvm3/Fl51,Dr,1,Dr,1,AB,1,FALSE
CWHvm3,CWHvm3/Fl51,Act,1,Ac,2,AB,2,FALSE
CWHvm3,CWHvm3/Fl51,Mb,3,Mb,5,ABx,5,FALSE
CWHvm3,CWHvm3/Fm50,Act,1,Ac,1,AB,1,FALSE
CWHvm3,CWHvm3/Fm50,Dr,1,Dr,1,AB,1,FALSE
CWHvm3,CWHvm3/Fm50,Ba,1,Ba,2,AB,1,FALSE
CWHvm3,CWHvm3/Fm50,Cw,2,Cw,2,AB,2,FALSE
CWHvm3,CWHvm3/Fm50,Hw,2,Hw,2,AB,2,FALSE
CWHvm3,CWHvm3/Fm50,Ss,2,Ss,2,AB,2,FALSE
CWHvm3,CWHvm3/Fm50,Mb,3,Mb,5,ABx,5,FALSE
CWHvm3,CWHvm3/Wb51,Plc,1,Pl,2,ABx,2,FALSE
CWHvm3,CWHvm3/Wb51,Cw,3,Cw,3,AB,3,FALSE
CWHvm3,CWHvm3/Wb51,Hm,3,Hm,3,AB,3,FALSE
CWHvm3,CWHvm3/Wb51,Hw,,Hw,3,AB,3,FALSE
CWHvm3,CWHvm3/Wb51,Yc,3,Yc,3,AB,3,FALSE
CWHvm3,CWHvm3/Wb53,Plc,,Pl,2,,2,FALSE
CWHvm3,CWHvm3/Wb53,Cw,,Cw,3,,3,FALSE
CWHvm3,CWHvm3/Wb53,Hm,,Hm,3,,3,FALSE
CWHvm3,CWHvm3/Wb53,Hw,,Hw,3,,3,FALSE
CWHvm3,CWHvm3/Wb53,Yc,,Yc,3,,3,FALSE
CWHvm3,CWHvm3/Wf,X,,X,,VC,,FALSE
CWHvm3,CWHvm3/Wm,X,,X,,VC,,FALSE
CWHvm3,CWHvm3/Ws54,Cw,1,Cw,1,AB,1,FALSE
CWHvm3,CWHvm3/Ws54,Hw,2,Hw,2,AB,2,FALSE
CWHvm3,CWHvm3/Ws54,Ss,2,Ss,2,AB,2,FALSE
CWHvm3,CWHvm3/Ws54,Act,3,Ac,3,AB,3,FALSE
CWHvm3,CWHvm3/Ws54,Ba,3,Ba,3,AB,3,FALSE
CWHvm3,CWHvm3/Ws54,Dr,3,Dr,3,AB,3,FALSE
CWHvm3,CWHvm3/Ws54,Hm,3,Hm,3,AB,3,FALSE
CWHvm3,CWHvm3/Ws54,Plc,3,Pl,3,AB,3,FALSE
CWHvm3,CWHvm3/Ws54,Mb,3,Mb,5,ABx,5,FALSE
CWHvm3,CWHvm3/Ws56,Cw,,Cw,1,ABx,1,FALSE
CWHvm3,CWHvm3/Ws56,Hw,,Hw,2,ABx,2,FALSE
CWHvm3,CWHvm3/Ws56,Ss,,Ss,2,ABx,2,FALSE
CWHvm3,CWHvm3/Ws56,Dr,,Dr,3,ABx,3,FALSE
CWHvm3,CWHvm3/Ws56,Plc,,Pl,3,ABx,3,FALSE
CWHvm3,CWHvm3/Ws58,Cw,,Cw,2,ABx,2,FALSE
CWHvm3,CWHvm3/Ws58,Hw,,Hw,2,ABx,2,FALSE
CWHvm3,CWHvm3/Ws58,Plc,,Pl,2,ABx,2,FALSE
CWHvm3,CWHvm3/Ws58,Hm,,Hm,3,ABx,3,FALSE
CWHvm3,CWHvm3/Ws58,Ss,,Ss,3,ABx,3,FALSE
CWHvm3,CWHvm3/Ws60,Cw,,Cw,1,ABx,1,FALSE
CWHvm3,CWHvm3/Ws60,Ss,,Ss,2,ABx,2,FALSE
CWHvm3,CWHvm3/Ws60,Dr,,Dr,3,ABx,3,FALSE
CWHvm4,CWHvm4/101,Ba,1,Ba,1,AB,1,FALSE
CWHvm4,CWHvm4/101,Hw,1,Hw,1,AB,1,FALSE
CWHvm4,CWHvm4/101,Yc,2,Yc,1,ABx,1,FALSE
CWHvm4,CWHvm4/101,Cw,2,Cw,2,AB,2,FALSE
CWHvm4,CWHvm4/101,Hm,2,Hm,2,AB,2,FALSE
CWHvm4,CWHvm4/101,Ss,2,Ss,2,ABx,2,FALSE
CWHvm4,CWHvm4/101,Fdc,3,Fd,5,ABx,5,FALSE
CWHvm4,CWHvm4/102,Hw,3,Hw,2,AB,2,FALSE
CWHvm4,CWHvm4/102,Plc,2,Pl,2,ABx,2,FALSE
CWHvm4,CWHvm4/102,Cw,3,Cw,3,AB,3,FALSE
CWHvm4,CWHvm4/102,Hm,3,Hm,3,AB,3,FALSE
CWHvm4,CWHvm4/102,Yc,2,Yc,3,AB,3,FALSE
CWHvm4,CWHvm4/102,Fdc,3,Fd,5,ABx,5,FALSE
CWHvm4,CWHvm4/103,Cw,2,Cw,2,AB,2,FALSE
CWHvm4,CWHvm4/103,Hm,2,Hm,2,AB,2,FALSE
CWHvm4,CWHvm4/103,Hw,1,Hw,2,ABx,2,FALSE
CWHvm4,CWHvm4/103,Plc,3,Pl,2,AB,2,FALSE
CWHvm4,CWHvm4/103,Yc,3,Yc,2,AB,2,FALSE
CWHvm4,CWHvm4/103,Ba,,Ba,3,AB,3,FALSE
CWHvm4,CWHvm4/103,Fdc,3,Fd,5,ABx,5,FALSE
CWHvm4,CWHvm4/103,Pw,5,Pw,5,AB,5,FALSE
CWHvm4,CWHvm4/104,Hm,,Hm,,,3,FALSE
CWHvm4,CWHvm4/104,Yc,,Yc,,,3,FALSE
CWHvm4,CWHvm4/110,Ba,1,Ba,1,AB,1,FALSE
CWHvm4,CWHvm4/110,Cw,1,Cw,2,ABx,2,FALSE
CWHvm4,CWHvm4/110,Hw,2,Hw,2,AB,2,FALSE
CWHvm4,CWHvm4/110,Ss,2,Ss,2,AB,2,FALSE
CWHvm4,CWHvm4/110,Yc,2,Yc,2,ABx,2,FALSE
CWHvm4,CWHvm4/110,Hm,3,Hm,3,AB,3,FALSE
CWHvm4,CWHvm4/110,Fdc,3,Fd,5,ABx,5,FALSE
CWHvm4,CWHvm4/110,Pw,3,Pw,5,ABx,5,FALSE
CWHvm4,CWHvm4/111,Ba,1,Ba,1,ABx,1,FALSE
CWHvm4,CWHvm4/111,Hw,1,Hw,1,AB,1,FALSE
CWHvm4,CWHvm4/111,Cw,1,Cw,2,ABx,1,FALSE
CWHvm4,CWHvm4/111,Hm,2,Hm,2,AB,2,FALSE
CWHvm4,CWHvm4/111,Ss,3,Ss,2,ABx,2,FALSE
