"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","expert_update","mod","outrange"
"10935","IDFxk","IDFxk/112","Sxw",1,"Sx",1,NA,NA,FALSE
"10936","IDFxk","IDFxk/113","Act",3,"Ac",3,NA,NA,FALSE
"10937","IDFxk","IDFxk/113","At",3,"At",3,NA,NA,FALSE
"10938","IDFxk","IDFxk/113","Ep",3,"Ep",3,NA,NA,FALSE
"10939","IDFxk","IDFxk/113","Sxw",2,"Sx",2,NA,NA,FALSE
"11090","IDFxx1","IDFxx1/101","Fdi",2,"Fd",2,NA,NA,FALSE
"11091","IDFxx1","IDFxx1/101","Pyi",1,"Py",1,NA,NA,FALSE
"11092","IDFxx1","IDFxx1/102","Fdi",5,"Fd",5,NA,NA,FALSE
"11093","IDFxx1","IDFxx1/102","Pyi",2,"Py",2,NA,NA,FALSE
"11094","IDFxx1","IDFxx1/103","Fdi",5,"Fd",5,NA,NA,FALSE
"11095","IDFxx1","IDFxx1/103","Pyi",2,"Py",2,NA,NA,FALSE
"11096","IDFxx1","IDFxx1/104","Fdi",3,"Fd",3,NA,NA,FALSE
"11097","IDFxx1","IDFxx1/104","Pyi",1,"Py",1,NA,NA,FALSE
"11098","IDFxx1","IDFxx1/110","Fdi",1,"Fd",1,NA,NA,FALSE
"11099","IDFxx1","IDFxx1/110","Pyi",2,"Py",2,NA,NA,FALSE
"11100","IDFxx1","IDFxx1/111","At",2,"At",2,NA,NA,FALSE
"11101","IDFxx1","IDFxx1/111","Ep",2,"Ep",2,NA,NA,FALSE
"11102","IDFxx1","IDFxx1/111","Fdi",5,"Fd",5,NA,NA,FALSE
"11103","IDFxx1","IDFxx1/111","Lw",2,"Lw",2,NA,NA,FALSE
"11104","IDFxx1","IDFxx1/111","Pyi",2,"Py",2,NA,NA,FALSE
"11106","IDFxx2","IDFxx2/101","Fdi",1,"Fd",1,NA,NA,FALSE
"11107","IDFxx2","IDFxx2/101","Pyi",1,"Py",1,NA,NA,FALSE
"11108","IDFxx2","IDFxx2/102","Fdi",2,"Fd",2,NA,NA,FALSE
"11109","IDFxx2","IDFxx2/102","Pyi",2,"Py",2,NA,NA,FALSE
"11110","IDFxx2","IDFxx2/103","Fdi",2,"Fd",2,NA,NA,FALSE
"11111","IDFxx2","IDFxx2/103","Pyi",1,"Py",1,NA,NA,FALSE
"11112","IDFxx2","IDFxx2/104","Fdi",2,"Fd",2,NA,NA,FALSE
"11113","IDFxx2","IDFxx2/104","Pyi",1,"Py",1,NA,NA,FALSE
"11114","IDFxx2","IDFxx2/110","At",3,"At",3,NA,NA,FALSE
"11115","IDFxx2","IDFxx2/110","Fdi",1,"Fd",1,NA,NA,FALSE
"11116","IDFxx2","IDFxx2/110","Lw",3,"Lw",3,NA,NA,FALSE
"11117","IDFxx2","IDFxx2/110","Pyi",3,"Py",3,NA,NA,FALSE
"11118","IDFxx2","IDFxx2/111","Act",3,"Ac",3,NA,NA,FALSE
"11119","IDFxx2","IDFxx2/111","At",2,"At",2,NA,NA,FALSE
"11120","IDFxx2","IDFxx2/111","Ep",3,"Ep",3,NA,NA,FALSE
"11121","IDFxx2","IDFxx2/111","Fdi",1,"Fd",1,NA,NA,FALSE
"11122","IDFxx2","IDFxx2/111","Lw",1,"Lw",1,NA,NA,FALSE
"11123","IDFxx2","IDFxx2/111","Pli",3,"Pl",3,NA,NA,FALSE
"11124","IDFxx2","IDFxx2/111","Pyi",3,"Py",3,NA,NA,FALSE
"11125","IDFxx2","IDFxx2/111","Sxw",1,"Sx",1,NA,NA,FALSE
"11126","IDFxx2","IDFxx2/112","Act",2,"Ac",2,NA,NA,FALSE
"11127","IDFxx2","IDFxx2/112","At",2,"At",2,NA,NA,FALSE
"11128","IDFxx2","IDFxx2/112","Ep",3,"Ep",3,NA,NA,FALSE
"11129","IDFxx2","IDFxx2/112","Sxw",1,"Sx",1,NA,NA,FALSE
"11130","IDFxx2","IDFxx2/112a","Act",2,"Ac",2,NA,NA,FALSE
"11131","IDFxx2","IDFxx2/112a","At",2,"At",2,NA,NA,FALSE
"11132","IDFxx2","IDFxx2/112a","Ep",3,"Ep",3,NA,NA,FALSE
"11133","IDFxx2","IDFxx2/112a","Sxw",1,"Sx",1,NA,NA,FALSE
"11134","IDFxx2","IDFxx2/112b","Act",2,"Ac",2,NA,NA,FALSE
"11135","IDFxx2","IDFxx2/112b","At",2,"At",2,NA,NA,FALSE
"11136","IDFxx2","IDFxx2/112b","Ep",3,"Ep",3,NA,NA,FALSE
"11137","IDFxx2","IDFxx2/112b","Sxw",1,"Sx",1,NA,NA,FALSE
"12358","MSdk","MSdk/101","Act",3,"Ac",3,NA,NA,FALSE
"12359","MSdk","MSdk/101","At",2,"At",2,NA,NA,FALSE
"12360","MSdk","MSdk/101","Bl",3,"Bl",3,NA,NA,FALSE
"12361","MSdk","MSdk/101","Ep",2,"Ep",2,NA,NA,FALSE
"12362","MSdk","MSdk/101","Fdi",2,"Fd",2,NA,NA,FALSE
"12363","MSdk","MSdk/101","Lw",3,"Lw",3,NA,NA,FALSE
"12364","MSdk","MSdk/101","Pli",2,"Pl",2,NA,NA,FALSE
"12365","MSdk","MSdk/101","Sxw",1,"Sx",1,NA,NA,FALSE
"12366","MSdk","MSdk/102","At",3,"At",3,NA,NA,FALSE
"12367","MSdk","MSdk/102","Ep",3,"Ep",3,NA,NA,FALSE
"12368","MSdk","MSdk/102","Fdi",2,"Fd",2,NA,NA,FALSE
"12369","MSdk","MSdk/102","Pf",3,"Pf",3,NA,NA,FALSE
"12370","MSdk","MSdk/102","Pli",3,"Pl",3,NA,NA,FALSE
"12371","MSdk","MSdk/102","Pyi",4,"Py",4,NA,NA,FALSE
"12372","MSdk","MSdk/103","At",3,"At",3,NA,NA,FALSE
"12373","MSdk","MSdk/103","Bl",3,"Bl",3,NA,NA,FALSE
"12374","MSdk","MSdk/103","Ep",3,"Ep",3,NA,NA,FALSE
"12375","MSdk","MSdk/103","Fdi",1,"Fd",1,NA,NA,FALSE
"12376","MSdk","MSdk/103","Lw",3,"Lw",3,NA,NA,FALSE
"12377","MSdk","MSdk/103","Pf",3,"Pf",3,NA,NA,FALSE
"12378","MSdk","MSdk/103","Pli",2,"Pl",2,NA,NA,FALSE
"12379","MSdk","MSdk/103","Pyi",4,"Py",4,NA,NA,FALSE
"12380","MSdk","MSdk/103","Sxw",3,"Sx",3,NA,NA,FALSE
"12381","MSdk","MSdk/104","At",3,"At",3,NA,NA,FALSE
"12382","MSdk","MSdk/104","Bl",3,"Bl",3,NA,NA,FALSE
"12383","MSdk","MSdk/104","Pli",1,"Pl",1,NA,NA,FALSE
"12384","MSdk","MSdk/104","Sxw",1,"Sx",1,NA,NA,FALSE
"12385","MSdk","MSdk/105","At",2,"At",2,NA,NA,FALSE
"12386","MSdk","MSdk/105","Bl",3,"Bl",3,NA,NA,FALSE
"12387","MSdk","MSdk/105","Ep",2,"Ep",2,NA,NA,FALSE
"12388","MSdk","MSdk/105","Fdi",1,"Fd",1,NA,NA,FALSE
"12389","MSdk","MSdk/105","Lw",3,"Lw",3,NA,NA,FALSE
"12390","MSdk","MSdk/105","Pli",1,"Pl",1,NA,NA,FALSE
"12391","MSdk","MSdk/105","Sxw",2,"Sx",2,NA,NA,FALSE
"12392","MSdk","MSdk/110","Act",2,"Ac",2,NA,NA,FALSE
"12393","MSdk","MSdk/110","At",2,"At",2,NA,NA,FALSE
"12394","MSdk","MSdk/110","Bl",2,"Bl",2,NA,NA,FALSE
"12395","MSdk","MSdk/110","Cw",3,"Cw",3,NA,NA,FALSE
"12396","MSdk","MSdk/110","Ep",2,"Ep",2,NA,NA,FALSE
"12397","MSdk","MSdk/110","Fdi",2,"Fd",2,NA,NA,FALSE
"12398","MSdk","MSdk/110","Lw",3,"Lw",3,NA,NA,FALSE
"12399","MSdk","MSdk/110","Pli",2,"Pl",2,NA,NA,FALSE
"12400","MSdk","MSdk/110","Sxw",1,"Sx",1,NA,NA,FALSE
"12401","MSdk","MSdk/111","Act",2,"Ac",2,NA,NA,FALSE
"12402","MSdk","MSdk/111","At",3,"At",3,NA,NA,FALSE
"12403","MSdk","MSdk/111","Bl",3,"Bl",3,NA,NA,FALSE
"12404","MSdk","MSdk/111","Ep",3,"Ep",3,NA,NA,FALSE
"12405","MSdk","MSdk/111","Sxw",2,"Sx",2,NA,NA,FALSE
"12406","MSdk","MSdk/111a","Act",2,"Ac",2,NA,NA,FALSE
"12407","MSdk","MSdk/111a","At",3,"At",3,NA,NA,FALSE
"12408","MSdk","MSdk/111a","Bl",3,"Bl",3,NA,NA,FALSE
"12409","MSdk","MSdk/111a","Ep",3,"Ep",3,NA,NA,FALSE
"12410","MSdk","MSdk/111a","Sxw",1,"Sx",1,NA,NA,FALSE
"12411","MSdk","MSdk/111b","Act",3,"Ac",3,NA,NA,FALSE
"12412","MSdk","MSdk/111b","At",3,"At",3,NA,NA,FALSE
"12413","MSdk","MSdk/111b","Bl",3,"Bl",3,NA,NA,FALSE
"12414","MSdk","MSdk/111b","Ep",3,"Ep",3,NA,NA,FALSE
"12415","MSdk","MSdk/111b","Sxw",3,"Sx",3,NA,NA,FALSE
"12416","MSdk","MSdk/112","Act",3,"Ac",3,NA,NA,FALSE
"12417","MSdk","MSdk/112","At",3,"At",3,NA,NA,FALSE
"12418","MSdk","MSdk/112","Bl",3,"Bl",3,NA,NA,FALSE
"12419","MSdk","MSdk/112","Ep",3,"Ep",3,NA,NA,FALSE
"12420","MSdk","MSdk/112","Pli",3,"Pl",3,NA,NA,FALSE
"12421","MSdk","MSdk/112","Sxw",2,"Sx",2,NA,NA,FALSE
"12422","MSdk","MSdk/112a","Act",3,"Ac",3,NA,NA,FALSE
"12423","MSdk","MSdk/112a","At",3,"At",3,NA,NA,FALSE
"12424","MSdk","MSdk/112a","Bl",3,"Bl",3,NA,NA,FALSE
"12425","MSdk","MSdk/112a","Ep",3,"Ep",3,NA,NA,FALSE
"12426","MSdk","MSdk/112a","Pli",3,"Pl",3,NA,NA,FALSE
"12427","MSdk","MSdk/112a","Sxw",2,"Sx",2,NA,NA,FALSE
"12428","MSdk","MSdk/112b","Act",3,"Ac",3,NA,NA,FALSE
"12429","MSdk","MSdk/112b","At",3,"At",3,NA,NA,FALSE
"12430","MSdk","MSdk/112b","Bl",3,"Bl",3,NA,NA,FALSE
"12431","MSdk","MSdk/112b","Ep",3,"Ep",3,NA,NA,FALSE
"12432","MSdk","MSdk/112b","Pli",3,"Pl",3,NA,NA,FALSE
"12433","MSdk","MSdk/112b","Sxw",2,"Sx",2,NA,NA,FALSE
"12517","MSdm1","MSdm1/101","At",2,"At",2,NA,NA,FALSE
"12518","MSdm1","MSdm1/101","Bl",1,"Bl",1,NA,NA,FALSE
"12519","MSdm1","MSdm1/101","Fdi",2,"Fd",2,NA,NA,FALSE
"12520","MSdm1","MSdm1/101","Lw",2,"Lw",2,NA,NA,FALSE
"12521","MSdm1","MSdm1/101","Pli",1,"Pl",1,NA,NA,FALSE
"12522","MSdm1","MSdm1/101","Sxw",1,"Sx",1,NA,NA,FALSE
"12523","MSdm1","MSdm1/102","At",3,"At",3,NA,NA,FALSE
"12524","MSdm1","MSdm1/102","Fdi",2,"Fd",2,NA,NA,FALSE
"12525","MSdm1","MSdm1/102","Lw",2,"Lw",2,NA,NA,FALSE
"12526","MSdm1","MSdm1/102","Pli",2,"Pl",2,NA,NA,FALSE
"12527","MSdm1","MSdm1/102","Pyi",4,"Py",4,NA,NA,FALSE
"12528","MSdm1","MSdm1/103","At",3,"At",3,NA,NA,FALSE
"12529","MSdm1","MSdm1/103","Bl",3,"Bl",3,NA,NA,FALSE
"12530","MSdm1","MSdm1/103","Fdi",1,"Fd",1,NA,NA,FALSE
"12531","MSdm1","MSdm1/103","Lw",2,"Lw",2,NA,NA,FALSE
"12532","MSdm1","MSdm1/103","Pli",2,"Pl",2,NA,NA,FALSE
"12533","MSdm1","MSdm1/103","Pyi",3,"Py",3,NA,NA,FALSE
"12534","MSdm1","MSdm1/103","Sxw",3,"Sx",3,NA,NA,FALSE
"12535","MSdm1","MSdm1/104","At",2,"At",2,NA,NA,FALSE
"12536","MSdm1","MSdm1/104","Bl",2,"Bl",2,NA,NA,FALSE
"12537","MSdm1","MSdm1/104","Fdi",2,"Fd",2,NA,NA,FALSE
"12538","MSdm1","MSdm1/104","Lw",2,"Lw",2,NA,NA,FALSE
"12539","MSdm1","MSdm1/104","Pli",1,"Pl",1,NA,NA,FALSE
"12540","MSdm1","MSdm1/104","Sxw",2,"Sx",2,NA,NA,FALSE
"12541","MSdm1","MSdm1/110","Bl",2,"Bl",2,NA,NA,FALSE
"12542","MSdm1","MSdm1/110","Fdi",5,"Fd",5,NA,NA,FALSE
"12543","MSdm1","MSdm1/110","Lw",3,"Lw",3,NA,NA,FALSE
"12544","MSdm1","MSdm1/110","Pli",1,"Pl",1,NA,NA,FALSE
"12545","MSdm1","MSdm1/110","Sxw",2,"Sx",2,NA,NA,FALSE
"12546","MSdm1","MSdm1/111","Act",2,"Ac",2,NA,NA,FALSE
"12547","MSdm1","MSdm1/111","At",2,"At",2,NA,NA,FALSE
"12548","MSdm1","MSdm1/111","Bl",1,"Bl",1,NA,NA,FALSE
"12549","MSdm1","MSdm1/111","Cw",2,"Cw",2,NA,NA,FALSE
"12550","MSdm1","MSdm1/111","Ep",2,"Ep",2,NA,NA,FALSE
"12551","MSdm1","MSdm1/111","Fdi",3,"Fd",3,NA,NA,FALSE
"12552","MSdm1","MSdm1/111","Lw",3,"Lw",3,NA,NA,FALSE
"12553","MSdm1","MSdm1/111","Pli",1,"Pl",1,NA,NA,FALSE
"12554","MSdm1","MSdm1/111","Sxw",1,"Sx",1,NA,NA,FALSE
"12555","MSdm1","MSdm1/112","Act",2,"Ac",2,NA,NA,FALSE
"12556","MSdm1","MSdm1/112","At",2,"At",2,NA,NA,FALSE
"12557","MSdm1","MSdm1/112","Bl",1,"Bl",1,NA,NA,FALSE
"12558","MSdm1","MSdm1/112","Ep",2,"Ep",2,NA,NA,FALSE
"12559","MSdm1","MSdm1/112","Fdi",2,"Fd",2,NA,NA,FALSE
"12560","MSdm1","MSdm1/112","Lw",3,"Lw",3,NA,NA,FALSE
"12561","MSdm1","MSdm1/112","Pli",2,"Pl",2,NA,NA,FALSE
"12562","MSdm1","MSdm1/112","Sxw",1,"Sx",1,NA,NA,FALSE
"12563","MSdm1","MSdm1/113","Act",2,"Ac",2,NA,NA,FALSE
"12564","MSdm1","MSdm1/113","At",2,"At",2,NA,NA,FALSE
"12565","MSdm1","MSdm1/113","Bl",2,"Bl",2,NA,NA,FALSE
"12566","MSdm1","MSdm1/113","Ep",2,"Ep",2,NA,NA,FALSE
"12567","MSdm1","MSdm1/113","Fdi",5,"Fd",5,NA,NA,FALSE
"12568","MSdm1","MSdm1/113","Lw",5,"Lw",5,NA,NA,FALSE
"12569","MSdm1","MSdm1/113","Pli",2,"Pl",2,NA,NA,FALSE
"12570","MSdm1","MSdm1/113","Sxw",1,"Sx",1,NA,NA,FALSE
"12679","MSdw","MSdw/101","Act",3,"Ac",3,NA,NA,FALSE
"12680","MSdw","MSdw/101","At",2,"At",1,NA,NA,FALSE
"12681","MSdw","MSdw/101","Bl",2,"Bl",2,NA,NA,FALSE
"12682","MSdw","MSdw/101","Ep",2,"Ep",2,NA,NA,FALSE
"12683","MSdw","MSdw/101","Fdi",2,"Fd",2,NA,NA,FALSE
"12684","MSdw","MSdw/101","Lw",1,"Lw",1,NA,NA,TRUE
"12685","MSdw","MSdw/101","Pli",3,"Pl",3,NA,NA,FALSE
"12686","MSdw","MSdw/101","Sxw",1,"Sx",1,NA,NA,FALSE
"12687","MSdw","MSdw/102","At",3,"At",3,NA,NA,FALSE
"12688","MSdw","MSdw/102","Ep",3,"Ep",3,NA,NA,FALSE
"12689","MSdw","MSdw/102","Fdi",2,"Fd",2,NA,NA,FALSE
"12690","MSdw","MSdw/102","Pf",3,"Pf",3,NA,NA,FALSE
"12691","MSdw","MSdw/102","Pli",3,"Pl",3,NA,NA,FALSE
"12692","MSdw","MSdw/102","Pyi",4,"Py",4,NA,NA,FALSE
"12693","MSdw","MSdw/103","At",3,"At",3,NA,NA,FALSE
"12694","MSdw","MSdw/103","Bl",3,"Bl",3,NA,NA,FALSE
"12695","MSdw","MSdw/103","Ep",3,"Ep",3,NA,NA,FALSE
"12696","MSdw","MSdw/103","Fdi",1,"Fd",1,NA,NA,FALSE
"12697","MSdw","MSdw/103","Lw",2,"Lw",2,NA,NA,FALSE
"12698","MSdw","MSdw/103","Pf",3,"Pf",3,NA,NA,FALSE
"12699","MSdw","MSdw/103","Pli",2,"Pl",2,NA,NA,FALSE
"12700","MSdw","MSdw/103","Pyi",4,"Py",4,NA,NA,FALSE
"12701","MSdw","MSdw/103","Sxw",3,"Sx",3,NA,NA,FALSE
"12702","MSdw","MSdw/104","At",3,"At",3,NA,NA,FALSE
"12703","MSdw","MSdw/104","Bl",3,"Bl",3,NA,NA,FALSE
"12704","MSdw","MSdw/104","Ep",3,"Ep",3,NA,NA,FALSE
"12705","MSdw","MSdw/104","Fdi",2,"Fd",2,NA,NA,FALSE
"12706","MSdw","MSdw/104","Lw",2,"Lw",2,NA,NA,FALSE
"12707","MSdw","MSdw/104","Pli",1,"Pl",1,NA,NA,FALSE
"12708","MSdw","MSdw/104","Sxw",3,"Sx",3,NA,NA,FALSE
"12709","MSdw","MSdw/110","Act",2,"Ac",2,NA,NA,FALSE
"12710","MSdw","MSdw/110","At",2,"At",2,NA,NA,FALSE
"12711","MSdw","MSdw/110","Bl",2,"Bl",2,NA,NA,FALSE
"12712","MSdw","MSdw/110","Cw",3,"Cw",3,NA,NA,FALSE
"12713","MSdw","MSdw/110","Ep",2,"Ep",2,NA,NA,FALSE
"12714","MSdw","MSdw/110","Fdi",2,"Fd",2,NA,NA,FALSE
"12715","MSdw","MSdw/110","Lw",2,"Lw",2,NA,NA,FALSE
"12716","MSdw","MSdw/110","Pli",2,"Pl",2,NA,NA,FALSE
"12717","MSdw","MSdw/110","Sxw",1,"Sx",1,NA,NA,FALSE
"12718","MSdw","MSdw/111","Act",2,"Ac",2,NA,NA,FALSE
"12719","MSdw","MSdw/111","At",3,"At",3,NA,NA,FALSE
"12720","MSdw","MSdw/111","Bl",2,"Bl",2,NA,NA,FALSE
"12721","MSdw","MSdw/111","Ep",3,"Ep",3,NA,NA,FALSE
"12722","MSdw","MSdw/111","Sxw",2,"Sx",2,NA,NA,FALSE
"12723","MSdw","MSdw/111a","Act",1,"Ac",1,NA,NA,FALSE
"12724","MSdw","MSdw/111a","At",3,"At",3,NA,NA,FALSE
"12725","MSdw","MSdw/111a","Bl",2,"Bl",2,NA,NA,FALSE
"12726","MSdw","MSdw/111a","Ep",3,"Ep",3,NA,NA,FALSE
"12727","MSdw","MSdw/111a","Sxw",1,"Sx",1,NA,NA,FALSE
"12728","MSdw","MSdw/111b","Act",5,"Ac",5,NA,NA,FALSE
"12729","MSdw","MSdw/111b","At",5,"At",5,NA,NA,FALSE
"12730","MSdw","MSdw/111b","Bl",3,"Bl",3,NA,NA,FALSE
"12731","MSdw","MSdw/111b","Ep",5,"Ep",5,NA,NA,FALSE
"12732","MSdw","MSdw/111b","Sxw",2,"Sx",2,NA,NA,FALSE
"12733","MSdw","MSdw/112","Act",5,"Ac",5,NA,NA,FALSE
"12734","MSdw","MSdw/112","At",5,"At",5,NA,NA,FALSE
"12735","MSdw","MSdw/112","Bl",3,"Bl",3,NA,NA,FALSE
"12736","MSdw","MSdw/112","Ep",3,"Ep",3,NA,NA,FALSE
"12737","MSdw","MSdw/112","Pli",3,"Pl",3,NA,NA,FALSE
"12738","MSdw","MSdw/112","Sxw",2,"Sx",2,NA,NA,FALSE
