"","bgc","ss_nospace","sppsplit","suitability","spp","newsuit","mod","outrange","Zone","Note"
"9133","ICHvk1","ICHvk1/02","Lw",3,"Lw",NA,NA,TRUE,"ICH",NA
"9134","ICHvk1","ICHvk1/02","Pli",4,"Pl",NA,NA,FALSE,"ICH",NA
"9135","ICHvk1","ICHvk1/02","Pw",3,"Pw",NA,NA,FALSE,"ICH",NA
"9137","ICHvk1","ICHvk1/03","Act",3,"Ac",NA,NA,FALSE,"ICH",NA
"9144","ICHvk1","ICHvk1/03","Lw",3,"Lw",NA,NA,TRUE,"ICH",NA
"9145","ICHvk1","ICHvk1/03","Pli",4,"Pl",NA,NA,FALSE,"ICH",NA
"9148","ICHvk1","ICHvk1/04","Act",3,"Ac",NA,NA,FALSE,"ICH",NA
"9153","ICHvk1","ICHvk1/04","Fdi",3,"Fd",NA,NA,FALSE,"ICH",NA
"9155","ICHvk1","ICHvk1/04","Lw",3,"Lw",NA,NA,TRUE,"ICH",NA
"9164","ICHvk1","ICHvk1/05","Pw",3,"Pw",NA,NA,FALSE,"ICH",NA
"9172","ICHvk1","ICHvk1/06","Pli",4,"Pl",NA,NA,FALSE,"ICH",NA
"9173","ICHvk1","ICHvk1/06","Pw",3,"Pw",NA,NA,FALSE,"ICH",NA
"9175","ICHwk1","ICHwk1/01","Act",3,"Ac",NA,NA,FALSE,"ICH",NA
"9183","ICHwk1","ICHwk1/01","Pli",4,"Pl",NA,NA,FALSE,"ICH",NA
"9186","ICHwk1","ICHwk1/02","Bl",3,"Bl",NA,NA,FALSE,"ICH",NA
"9201","ICHwk1","ICHwk1/04","Act",3,"Ac",NA,NA,FALSE,"ICH",NA
"9209","ICHwk1","ICHwk1/04","Pli",4,"Pl",NA,NA,FALSE,"ICH",NA
"9217","ICHwk1","ICHwk1/05","Fdi",2,"Fd",NA,NA,FALSE,"ICH",NA
"9219","ICHwk1","ICHwk1/05","Lw",3,"Lw",NA,NA,TRUE,"ICH",NA
"9220","ICHwk1","ICHwk1/05","Pli",3,"Pl",NA,NA,FALSE,"ICH",NA
"9229","ICHwk1","ICHwk1/06","Pli",3,"Pl",NA,NA,FALSE,"ICH",NA
"9230","ICHwk1","ICHwk1/06","Pw",3,"Pw",NA,NA,FALSE,"ICH",NA
"9238","ICHwk1","ICHwk1/07","Pli",4,"Pl",NA,NA,FALSE,"ICH",NA
"9239","ICHwk1","ICHwk1/07","Pw",3,"Pw",NA,NA,FALSE,"ICH",NA
"9241","ICHwk1","ICHwk1/08","Act",3,"Ac",NA,NA,FALSE,"ICH",NA
"9242","ICHwk1","ICHwk1/08","At",3,"At",NA,NA,FALSE,"ICH",NA
"9243","ICHwk1","ICHwk1/08","Bl",2,"Bl",NA,NA,FALSE,"ICH",NA
"9244","ICHwk1","ICHwk1/08","Cw",1,"Cw",NA,NA,FALSE,"ICH",NA
"9245","ICHwk1","ICHwk1/08","Ep",3,"Ep",NA,NA,FALSE,"ICH",NA
"9246","ICHwk1","ICHwk1/08","Hw",1,"Hw",NA,NA,FALSE,"ICH",NA
"9247","ICHwk1","ICHwk1/08","Pli",4,"Pl",NA,NA,FALSE,"ICH",NA
"9248","ICHwk1","ICHwk1/08","Sxw",1,"Sx",NA,NA,FALSE,"ICH",NA
"9299","IDFdk1","IDFdk1/Fm02","Act",1,"Ac",1,NA,FALSE,"IDF",NA
"9300","IDFdk1","IDFdk1/Fm02","At",2,"At",2,NA,FALSE,"IDF",NA
"9301","IDFdk1","IDFdk1/Fm02","Ep",2,"Ep",2,NA,FALSE,"IDF",NA
"9302","IDFdk1","IDFdk1/Fm02","Fdi",3,"Fd",3,NA,FALSE,"IDF",NA
"9303","IDFdk1","IDFdk1/Fm02","Pli",3,"Pl",3,NA,FALSE,"IDF",NA
"9304","IDFdk1","IDFdk1/Fm02","Sxw",2,"Sx",2,NA,FALSE,"IDF",NA
"9305","IDFdk1","IDFdk1/Fm05","Act",1,"Ac",1,NA,FALSE,"IDF",NA
"9306","IDFdk1","IDFdk1/Fm05","At",2,"At",2,NA,FALSE,"IDF",NA
"9307","IDFdk1","IDFdk1/Fm05","Ep",2,"Ep",2,NA,FALSE,"IDF",NA
"9308","IDFdk1","IDFdk1/Fm05","Fdi",2,"Fd",2,NA,FALSE,"IDF",NA
"9309","IDFdk1","IDFdk1/Fm05","Pli",3,"Pl",3,NA,FALSE,"IDF",NA
"9310","IDFdk1","IDFdk1/Fm05","Sxw",2,"Sx",2,NA,FALSE,"IDF",NA
"9346","IDFdk2","IDFdk2/Fm02","Act",1,"Ac",1,NA,FALSE,"IDF",NA
"9347","IDFdk2","IDFdk2/Fm02","At",2,"At",2,NA,FALSE,"IDF",NA
"9348","IDFdk2","IDFdk2/Fm02","Ep",2,"Ep",2,NA,FALSE,"IDF",NA
"9349","IDFdk2","IDFdk2/Fm02","Fdi",3,"Fd",3,NA,FALSE,"IDF",NA
"9350","IDFdk2","IDFdk2/Fm02","Pli",3,"Pl",3,NA,FALSE,"IDF",NA
"9351","IDFdk2","IDFdk2/Fm02","Sxw",2,"Sx",2,NA,FALSE,"IDF",NA
"9383","IDFmw2","IDFmw2/05","At",3,"At",3,NA,FALSE,"IDF",NA
"9384","IDFmw2","IDFmw2/05","Bl",3,"Bl",3,NA,FALSE,"IDF",NA
"9388","IDFmw2","IDFmw2/05","Sxw",2,"Sx",2,NA,FALSE,"IDF",NA
"9428","IDFxh1","IDFxh1/111","Cw",2,"Cw",2,NA,FALSE,"IDF",NA
"9429","IDFxh1","IDFxh1/111","Fdi",1,"Fd",1,NA,FALSE,"IDF",NA
"9430","IDFxh1","IDFxh1/111","Sxw",2,"Sx",2,NA,FALSE,"IDF",NA
"9448","IDFxh1","IDFxh1/Fm01","Act",1,"Ac",1,NA,FALSE,"IDF",NA
"9449","IDFxh1","IDFxh1/Fm01","At",2,"At",2,NA,FALSE,"IDF",NA
"9450","IDFxh1","IDFxh1/Fm01","Cw",3,"Cw",3,NA,FALSE,"IDF",NA
"9451","IDFxh1","IDFxh1/Fm01","Ep",2,"Ep",2,NA,FALSE,"IDF",NA
"9452","IDFxh1","IDFxh1/Fm01","Fdi",3,"Fd",3,NA,FALSE,"IDF",NA
"9453","IDFxh1","IDFxh1/Fm01","Pyi",3,"Py",3,NA,FALSE,"IDF",NA
"9454","IDFxh1","IDFxh1/Fm01","Sxw",3,"Sx",3,NA,FALSE,"IDF",NA
"9455","IDFxh1","IDFxh1/Fm05","Act",1,"Ac",1,NA,FALSE,"IDF",NA
"9456","IDFxh1","IDFxh1/Fm05","At",2,"At",2,NA,FALSE,"IDF",NA
"9457","IDFxh1","IDFxh1/Fm05","Cw",3,"Cw",3,NA,FALSE,"IDF",NA
"9458","IDFxh1","IDFxh1/Fm05","Ep",2,"Ep",2,NA,FALSE,"IDF",NA
"9459","IDFxh1","IDFxh1/Fm05","Fdi",3,"Fd",3,NA,FALSE,"IDF",NA
"9460","IDFxh1","IDFxh1/Fm05","Pyi",3,"Py",3,NA,FALSE,"IDF",NA
"9461","IDFxh1","IDFxh1/Fm05","Sxw",3,"Sx",3,NA,FALSE,"IDF",NA
"9471","IDFxh2","IDFxh2/110","Pyi",2,"Py",2,NA,FALSE,"IDF",NA
"9488","IDFxh2","IDFxh2/Fm01","Act",1,"Ac",1,NA,FALSE,"IDF",NA
"9489","IDFxh2","IDFxh2/Fm01","At",2,"At",2,NA,FALSE,"IDF",NA
"9490","IDFxh2","IDFxh2/Fm01","Ep",2,"Ep",2,NA,FALSE,"IDF",NA
"9491","IDFxh2","IDFxh2/Fm01","Fdi",3,"Fd",3,NA,FALSE,"IDF",NA
"9492","IDFxh2","IDFxh2/Fm01","Sxw",2,"Sx",2,NA,FALSE,"IDF",NA
"9493","IDFxh2","IDFxh2/Fm02","Act",1,"Ac",1,NA,FALSE,"IDF",NA
"9494","IDFxh2","IDFxh2/Fm02","At",2,"At",2,NA,FALSE,"IDF",NA
"9495","IDFxh2","IDFxh2/Fm02","Ep",2,"Ep",2,NA,FALSE,"IDF",NA
"9496","IDFxh2","IDFxh2/Fm02","Fdi",3,"Fd",3,NA,FALSE,"IDF",NA
"9497","IDFxh2","IDFxh2/Fm02","Sxw",2,"Sx",2,NA,FALSE,"IDF",NA
"9498","IDFxh2","IDFxh2/Fm05","Act",1,"Ac",1,NA,FALSE,"IDF",NA
"9499","IDFxh2","IDFxh2/Fm05","At",2,"At",2,NA,FALSE,"IDF",NA
"9500","IDFxh2","IDFxh2/Fm05","Cw",3,"Cw",3,NA,FALSE,"IDF",NA
"9501","IDFxh2","IDFxh2/Fm05","Ep",2,"Ep",2,NA,FALSE,"IDF",NA
"9502","IDFxh2","IDFxh2/Fm05","Fdi",2,"Fd",2,NA,FALSE,"IDF",NA
"9536","MSdc3","MSdc3/03","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"9542","MSdc3","MSdc3/03","Sxw",3,"Sx",3,NA,FALSE,"MS",NA
"9553","MSdm2","MSdm2/102","Pyi",3,"Py",3,NA,FALSE,"MS",NA
"9588","MSdm3","MSdm3/03","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"9615","MSxk1","MSxk1/101a","Fdi",3,"Fd",3,NA,FALSE,"MS",NA
"9616","MSxk1","MSxk1/101a","Lw",3,"Lw",3,NA,TRUE,"MS",NA
"9617","MSxk1","MSxk1/101a","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"9618","MSxk1","MSxk1/101b","Bl",3,"Bl",3,NA,FALSE,"MS",NA
"9619","MSxk1","MSxk1/101b","Pli",1,"Pl",1,NA,FALSE,"MS",NA
"9720","PPxh1","PPxh1/Fm01","Act",1,"Ac",1,NA,FALSE,"PP",NA
"9721","PPxh1","PPxh1/Fm01","At",2,"At",2,NA,FALSE,"PP",NA
"9722","PPxh1","PPxh1/Fm01","Ep",2,"Ep",2,NA,FALSE,"PP",NA
"9723","PPxh1","PPxh1/Fm01","Fdi",3,"Fd",3,NA,FALSE,"PP",NA
"9724","PPxh1","PPxh1/Fm01","Pyi",3,"Py",3,NA,FALSE,"PP",NA
"9725","PPxh1","PPxh1/Fm05","Act",1,"Ac",1,NA,FALSE,"PP",NA
"9726","PPxh1","PPxh1/Fm05","At",2,"At",2,NA,FALSE,"PP",NA
"9727","PPxh1","PPxh1/Fm05","Ep",2,"Ep",2,NA,FALSE,"PP",NA
"9728","PPxh1","PPxh1/Fm05","Fdi",3,"Fd",3,NA,FALSE,"PP",NA
"9729","PPxh1","PPxh1/Fm05","Pyi",3,"Py",3,NA,FALSE,"PP",NA
"9730","PPxh1","PPxh1/Fm06","Act",1,"Ac",1,NA,FALSE,"PP",NA
"9731","PPxh1","PPxh1/Fm06","At",2,"At",2,NA,FALSE,"PP",NA
"9732","PPxh1","PPxh1/Fm06","Ep",2,"Ep",2,NA,FALSE,"PP",NA
"9733","PPxh1","PPxh1/Fm06","Fdi",3,"Fd",3,NA,FALSE,"PP",NA
"9734","PPxh1","PPxh1/Fm06","Pyi",3,"Py",3,NA,FALSE,"PP",NA
"9747","PPxh2","PPxh2/Fm01","Act",1,"Ac",1,NA,FALSE,"PP",NA
"9748","PPxh2","PPxh2/Fm01","At",2,"At",2,NA,FALSE,"PP",NA
"9749","PPxh2","PPxh2/Fm01","Ep",2,"Ep",2,NA,FALSE,"PP",NA
"9750","PPxh2","PPxh2/Fm01","Fdi",3,"Fd",3,NA,FALSE,"PP",NA
"9751","PPxh2","PPxh2/Fm01","Pyi",3,"Py",3,NA,FALSE,"PP",NA
"9752","PPxh2","PPxh2/Fm01","Sxw",3,"Sx",3,NA,FALSE,"PP",NA
"9753","PPxh2","PPxh2/Fm05","Act",1,"Ac",1,NA,FALSE,"PP",NA
"9754","PPxh2","PPxh2/Fm05","At",2,"At",2,NA,FALSE,"PP",NA
"9755","PPxh2","PPxh2/Fm05","Cw",3,"Cw",3,NA,FALSE,"PP",NA
"9756","PPxh2","PPxh2/Fm05","Ep",2,"Ep",2,NA,FALSE,"PP",NA
"9757","PPxh2","PPxh2/Fm05","Fdi",2,"Fd",2,NA,FALSE,"PP",NA
"9758","PPxh2","PPxh2/Fm05","Pyi",3,"Py",3,NA,FALSE,"PP",NA
"9759","PPxh2","PPxh2/Fm05","Sxw",3,"Sx",3,NA,FALSE,"PP",NA
"9802","SBSmm","SBSmm/08","Bl",2,"Bl",2,NA,FALSE,"SBS",NA
"1","ICHxm1","ICHxm1/104","Py",NA,"Py",3,NA,NA,"ICH","imputed"
"2","ESSFdc2","ESSFdc2/101","At",NA,"At",3,NA,NA,"ESSF","imputed"
"3","MSdm2","MSdm2/104","At",NA,"At",3,NA,NA,"MS","imputed"
"4","IDFdk1","IDFdk1/111","Fdi",NA,"Fd",2,NA,NA,"IDF","imputed"
"5","MSdm2","MSdm2/101","Ac",NA,"Ac",3,NA,NA,"MS","imputed"
"6","MSdm2","MSdm2/105","Fdi",NA,"Fd",3,NA,NA,"MS","imputed"
"7","IDFdk2","IDFdk2/110","Pli",NA,"Pl",3,NA,NA,"IDF","imputed"
"8","MSdm2","MSdm2/101","At",NA,"At",4,NA,NA,"MS","imputed"
"9","IDFdk2","IDFdk2/101","Ac",NA,"Ac",4,NA,NA,"IDF","imputed"
"10","MSdm3","MSdm3/01","Cw",NA,"Cw",4,NA,NA,"MS","imputed"
"11","MSdm3","MSdm3/05","At",NA,"At",3,NA,NA,"MS","imputed"
"12","ESSFdc3","ESSFdc3/05","Fdi",NA,"Fd",3,NA,NA,"ESSF","imputed"
"13","ESSFwcp","ESSFwcp/00","Pa",NA,"Pa",3,NA,NA,"ESSF","imputed"
"14","ICHmw2","ICHmw2/110","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"15","IDFdm2","IDFdm2/103","Sx",NA,"Sx",2,NA,NA,"IDF","imputed"
"16","MSdw","MSdw/111","Pli",NA,"Pl",2,NA,NA,"MS","imputed"
"17","MSdw","MSdw/111","Lw",NA,"Lw",3,NA,NA,"MS","imputed"
"18","MSdk","MSdk/111","Lw",NA,"Lw",3,NA,NA,"MS","imputed"
"19","MSdw","MSdw/111","Fdi",NA,"Fd",3,NA,NA,"MS","imputed"
"20","MSdk","MSdk/111","Fdi",NA,"Fd",4,NA,NA,"MS","imputed"
"21","ICHxw","ICHxw/103","Cw",NA,"Cw",1,NA,NA,"ICH","imputed"
"22","ESSFmh","ESSFmh/104","Cw",NA,"Cw",3,NA,NA,"ESSF","imputed"
"23","ICHdw1","ICHdw1/111","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"24","CWHvm1","CWHvm1/103","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"25","CWHvm1","CWHvm1/103","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"26","CWHvm1","CWHvm1/113","Ba",NA,"Ba",3,NA,NA,"CWH","imputed"
"27","CWHvh3","CWHvh3/101","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"28","CWHvh3","CWHvh3/110","Ba",NA,"Ba",1,NA,NA,"CWH","imputed"
"29","ESSFmh","ESSFmh/110","Lw",NA,"Lw",3,NA,NA,"ESSF","imputed"
"30","ICHmk1","ICHmk1/105","Tw",NA,"Tw",4,NA,NA,"ICH","imputed"
"31","ESSFmh","ESSFmh/111","Lw",NA,"Lw",3,NA,NA,"ESSF","imputed"
"32","ICHmw5","ICHmw5/111","Pli",NA,"Pl",3,NA,NA,"ICH","imputed"
"33","ICHmk4","ICHmk4/110","Pli",NA,"Pl",3,NA,NA,"ICH","imputed"
"34","CWHdm1","CWHdm1/103","Qg",NA,"Qg",3,NA,NA,"CWH","imputed"
"35","ESSFwm2","ESSFwm2/101","Pa",NA,"Pa",4,NA,NA,"ESSF","imputed"
"36","ESSFwm2","ESSFwm2/104","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"37","CWHds1","CWHds1/101","Mv",NA,"Mv",3,NA,NA,"CWH","imputed"
"38","CWHds1","CWHds1/101a","Mv",NA,"Mv",3,NA,NA,"CWH","imputed"
"39","CWHds1","CWHds1/101","Bl",NA,"Bl",2,NA,NA,"CWH","imputed"
"4045","CWHds1","CWHds1/101a","Bl",NA,"Bl",2,NA,NA,"CWH","imputed"
"41","CWHds1","CWHds1/101","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"42","CWHds1","CWHds1/101a","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"43","CWHds1","CWHds1/101","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"44","CWHds1","CWHds1/101a","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"45","CWHms3","CWHms3/103","Bl",NA,"Bl",2,NA,NA,"CWH","imputed"
"46","CWHms5","CWHms5/101.2","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"47","CWHms3","CWHms3/103","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"48","CWHms5","CWHms5/103","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"49","CWHms5","CWHms5/103.1","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"50","CWHms5","CWHms5/103.2","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"51","CWHms4","CWHms4/110","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"52","IDFdk5","IDFdk5/103","Lw",NA,"Lw",1,NA,NA,"IDF","imputed"
"53","CWHvm3","CWHvm3/103","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"54","CWHvh1","CWHvh1/103","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"55","CWHvm1","CWHvm1/101","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"56","CWHvm3","CWHvm3/101","Yc",NA,"Yc",2,NA,NA,"CWH","imputed"
"57","CWHvh1","CWHvh1/102","Tw",NA,"Tw",4,NA,NA,"CWH","imputed"
"58","CWHvh1","CWHvh1/112","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"59","CWHvh1","CWHvh1/103","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"60","CWHvm2","CWHvm2/115","Ss",NA,"Ss",1,NA,NA,"CWH","imputed"
"61","CWHvm3","CWHvm3/Ws56","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"62","CWHvh1","CWHvh1/101","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"63","CWHvh1","CWHvh1/Ws54","Tw",NA,"Tw",4,NA,NA,"CWH","imputed"
"64","CWHvh1","CWHvh1/Ws56","Tw",NA,"Tw",4,NA,NA,"CWH","imputed"
"65","CWHvm1","CWHvm1/111.2","Pw",NA,"Pw",3,NA,NA,"CWH","imputed"
"66","CWHms5","CWHms5/110","Bl",NA,"Bl",2,NA,NA,"CWH","imputed"
"67","CWHdm3","CWHdm3/112","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"68","CWHxs","CWHxs/101","Bl",NA,"Bl",3,NA,NA,"CWH","imputed"
"69","IDFww","IDFww/101","Bl",NA,"Bl",3,NA,NA,"IDF","imputed"
"70","IDFww","IDFww/101.1","Bl",NA,"Bl",3,NA,NA,"IDF","imputed"
"71","IDFww","IDFww/101.2","Bl",NA,"Bl",3,NA,NA,"IDF","imputed"
"72","CWHxs","CWHxs/101.1","Bl",NA,"Bl",4,NA,NA,"CWH","imputed"
"73","CWHvm1","CWHvm1/101","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"74","CWHvm1","CWHvm1/111","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"75","CWHvm1","CWHvm1/111.2","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"76","CWHvm3","CWHvm3/101","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"77","CWHvm3","CWHvm3/111","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"78","CWHvm3","CWHvm3/111.2","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"79","CWHdm3","CWHdm3/101","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"80","CWHdm3","CWHdm3/101","Bg",NA,"Bg",3,NA,NA,"CWH","imputed"
"81","CWHxs","CWHxs/101","Plc",NA,"Pl",3,NA,NA,"CWH","imputed"
"82","IDFww","IDFww/101.1","Ba",NA,"Ba",3,NA,NA,"IDF","imputed"
"83","CWHms5","CWHms5/101.1","Mv",NA,"Mv",3,NA,NA,"CWH","imputed"
"84","CWHds1","CWHds1/101b","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"85","CWHms5","CWHms5/101.2","Plc",NA,"Pl",3,NA,NA,"CWH","imputed"
"86","CWHds1","CWHds1/110","Mv",NA,"Mv",2,NA,NA,"CWH","imputed"
"87","CWHdm2","CWHdm2/101","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"88","CWHdm2","CWHdm2/101","Tw",NA,"Tw",4,NA,NA,"CWH","imputed"
"89","SBSmc2","SBSmc2/06","Hw",NA,"Hw",3,NA,NA,"SBS","imputed"
"901","SBSmc2","SBSmc2/01","Ac",NA,"Ac",3,NA,NA,"SBS","imputed"
"91","SBSmc2","SBSmc2/05","Hw",NA,"Hw",3,NA,NA,"SBS","imputed"
"92","BWBSmw","BWBSmw/103","Bl",NA,"Bl",3,NA,NA,"BWBS","imputed"
"93","BWBSwk1","BWBSwk1/101","Ep",NA,"Ep",3,NA,NA,"BWBS","imputed"
"94","BWBSmw","BWBSmw/104","Ac",NA,"Ac",3,NA,NA,"BWBS","imputed"
"95","BWBSwk2","BWBSwk2/102","Bl",NA,"Bl",2,NA,NA,"BWBS","imputed"
"961","BWBSwk2","BWBSwk2/110","Bl",NA,"Bl",3,NA,NA,"BWBS","imputed"
"97","BWBSwk1","BWBSwk1/103","Sb",NA,"Sb",2,NA,NA,"BWBS","imputed"
"98","BWBSwk1","BWBSwk1/103","Ac",NA,"Ac",3,NA,NA,"BWBS","imputed"
"99","BWBSwk1","BWBSwk1/101","Ac",NA,"Ac",2,NA,NA,"BWBS","imputed"
"100","CWHvh2","CWHvh2/104","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"101","CWHms5","CWHms5/102","Sx",NA,"Sx",4,NA,NA,"CWH","imputed"
"1021","CWHvm1","CWHvm1/112","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"103","CWHvm1","CWHvm1/112.2","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"104","CWHvm3","CWHvm3/112","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"105","CWHvm3","CWHvm3/112.2","Yc",NA,"Yc",3,NA,NA,"CWH","imputed"
"106","CWHvm1","CWHvm1/112","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"1071","CWHvm1","CWHvm1/112.2","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"108","CWHvm3","CWHvm3/112","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"109","CWHvm3","CWHvm3/112.2","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"110","SBSdk","SBSdk/01","Ac",NA,"Ac",3,NA,NA,"SBS","imputed"
"111","BWBSmk","BWBSmk/111","Bl",NA,"Bl",4,NA,NA,"BWBS","imputed"
"112","SBSdw3","SBSdw3/03","Bl",NA,"Bl",3,NA,NA,"SBS","imputed"
"113","SBSmk1","SBSmk1/06","Ep",NA,"Ep",3,NA,NA,"SBS","imputed"
"114","ESSFmv2","ESSFmv2/06","Ac",NA,"Ac",3,NA,NA,"ESSF","imputed"
"115","ESSFvc","ESSFvc/01","Hw",NA,"Hw",2,NA,NA,"ESSF","imputed"
"116","BWBSmk","BWBSmk/101","Cw",NA,"Cw",2,NA,NA,"BWBS","imputed"
"117","BWBSmk","BWBSmk/101","Hw",NA,"Hw",1,NA,NA,"BWBS","imputed"
"118","IDFdw","IDFdw/101","Sx",NA,"Sx",3,NA,NA,"IDF","imputed"
"119","BWBSmw","BWBSmw/104","Bl",NA,"Bl",3,NA,NA,"BWBS","imputed"
"120","BWBSwk1","BWBSwk1/110","Bl",NA,"Bl",2,NA,NA,"BWBS","imputed"
"121","SBSwk1","SBSwk1/01","Hw",NA,"Hw",3,NA,NA,"SBS","imputed"
"122","BWBSwk1","BWBSwk1/111","Ep",NA,"Ep",2,NA,NA,"BWBS","imputed"
"123","BWBSwk1","BWBSwk1/111","Bl",NA,"Bl",1,NA,NA,"BWBS","imputed"
"124","MSdm1","MSdm1/101","Cw",NA,"Cw",3,NA,NA,"MS","imputed"
"125","BWBSmk","BWBSmk/110","Fdi",NA,"Fd",2,NA,NA,"BWBS","imputed"
"126","CWHvm1","CWHvm1/103","Bl",NA,"Bl",1,NA,NA,"CWH","imputed"
"127","CWHvm3","CWHvm3/103","Bl",NA,"Bl",1,NA,NA,"CWH","imputed"
"128","CWHvm2","CWHvm2/111.1","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"129","CWHms3","CWHms3/111","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"130","CWHms5","CWHms5/111","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"131","CWHms3","CWHms3/101","Bl",NA,"Bl",2,NA,NA,"CWH","imputed"
"132","IDFdk3","IDFdk3/06","Sx",NA,"Sx",4,NA,NA,"IDF","imputed"
"133","ESSFwm2","ESSFwm2/101","Cw",NA,"Cw",4,NA,NA,"ESSF","imputed"
"1341","ICHdw1","ICHdw1/104","Tw",NA,"Tw",3,NA,NA,"ICH","imputed"
"135","CWHdm2","CWHdm2/112.1","Ss",NA,"Ss",3,NA,NA,"CWH","imputed"
"136","CWHvm1","CWHvm1/112.1","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"137","CWHvm3","CWHvm3/112.1","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"138","CWHvm1","CWHvm1/110","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"139","CWHvm3","CWHvm3/110","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"140","CWHvm3","CWHvm3/103","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"141","CWHvm1","CWHvm1/105","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"142","CWHvm3","CWHvm3/104","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"143","CWHdm3","CWHdm3/103","Ba",NA,"Ba",4,NA,NA,"CWH","imputed"
"144","CWHvh3","CWHvh3/114","Ba",NA,"Ba",2,NA,NA,"CWH","imputed"
"145","CWHvh2","CWHvh2/105","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"146","CWHvh3","CWHvh3/106","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
"1471","MSdm2","MSdm2/101","Cw",NA,"Cw",3,NA,NA,"MS","imputed"
"148","ICHxm1","ICHxm1/104.1","Cw",NA,"Cw",3,NA,NA,"ICH","imputed"
"149","ESSFdc2","ESSFdc2/101","Fdi",NA,"Fd",3,NA,NA,"ESSF","imputed"
"150","CWHvm1","CWHvm1/102","Hm",NA,"Hm",3,NA,NA,"CWH","imputed"
"151","CWHvm1","CWHvm1/103","Tw",NA,"Tw",3,NA,NA,"CWH","imputed"
"152","CWHvh1","CWHvh1/103","Fdc",NA,"Fd",3,NA,NA,"CWH","imputed"
"153","ESSFmm3","ESSFmm3/103","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"154","ESSFdk2","ESSFdk2/103","Cw",NA,"Cw",3,NA,NA,"ESSF","imputed"
"155","ESSFdk2","ESSFdk2/103","Hw",NA,"Hw",3,NA,NA,"ESSF","imputed"
"156","CWHws3","CWHws3/101","Ss",NA,"Ss",2,NA,NA,"CWH","imputed"
"157","MHmm1","MHmm1/102","Plc",NA,"Pl",2,NA,NA,"MH","imputed"
"1581","CWHvm1","CWHvm1/111.1","Hm",NA,"Hm",2,NA,NA,"CWH","imputed"
